track_id	134_track_name_YFA	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	pop	rap	rock	latin
2Vhd5uZB4brKHmM0MNxkZo	Raging (feat. Kodaline)	Kygo	61	2Vhd5uZB4brKHmM0MNxkZo	Cloud Nine	2016-05-13	A Loose Definition of Indie Poptimism	2Vhd5uZB4brKHmM0MNxkZo	0.55_0.689	3	-7.76	0	0.094	0.0498	0	0.207	0.408	99.904	224487	indie poptimism	NA	NA	NA
40TogYyqoENkImGSObxjyb	Surviving (feat. Joe Cleere)	Sondr	43	40TogYyqoENkImGSObxjyb	Surviving (feat. Joe Cleere)	2016-03-28	A Loose Definition of Indie Poptimism	40TogYyqoENkImGSObxjyb	0.6_0.848	4	-3.967	1	0.0433	0.0157	0	0.243	0.437	124.082	213223	indie poptimism	NA	NA	NA
3dQ71J2HPHXpPqJ0tQdDHR	Dollar Bill (feat. Kid Ink)	Phoebe Ryan	39	3dQ71J2HPHXpPqJ0tQdDHR	Dollar Bill (feat. Kid Ink)	2016-07-08	A Loose Definition of Indie Poptimism	3dQ71J2HPHXpPqJ0tQdDHR	0.648_0.762	4	-5.116	1	0.0667	0.0441	0	0.127	0.581	87.969	226973	indie poptimism	NA	NA	NA
2NrDhKpURQ2qAOfEC6i55S	Be As You Are	Mike Posner	42	2NrDhKpURQ2qAOfEC6i55S	At Night, Alone.	2016-05-06	A Loose Definition of Indie Poptimism	2NrDhKpURQ2qAOfEC6i55S	0.617_0.427	4	-9.451	0	0.034	0.226	1.23e-06	0.108	0.361	145.058	233587	indie poptimism	NA	NA	NA
4IazOWzgfLB8MR5VIY368A	Cinema (feat. Gary Go) - Radio Edit	Benny Benassi	37	4IazOWzgfLB8MR5VIY368A	Electroman	2011	A Loose Definition of Indie Poptimism	4IazOWzgfLB8MR5VIY368A	0.48_0.825	2	-2.549	1	0.0582	0.0645	0	0.263	0.369	129.9	182973	indie poptimism	NA	NA	NA
5GFDrUTLGJix84sNhjCG0g	Caroline	Amine	4	5GFDrUTLGJix84sNhjCG0g	Caroline	2016-08-26	A Loose Definition of Indie Poptimism	5GFDrUTLGJix84sNhjCG0g	0.945_0.394	10	-8.571	1	0.492	0.303	0	0.131	0.743	120.058	209747	indie poptimism	NA	NA	NA
0nmxH6IsSQVT1YEsCB9UMi	Ignition (Remix)	R. Kelly	9	0nmxH6IsSQVT1YEsCB9UMi	The R. In R&B Collection: Volume 1	2003-09-11	A Loose Definition of Indie Poptimism	0nmxH6IsSQVT1YEsCB9UMi	0.787_0.527	1	-6.981	1	0.0512	0.0615	0	0.0656	0.807	133.107	187733	indie poptimism	NA	NA	NA
63pQm5g0IXLckrv9X3KEyX	Stereo Hearts (feat. Adam Levine)	Gym Class Heroes	59	63pQm5g0IXLckrv9X3KEyX	The Papercut Chronicles II (Deluxe)	2011-11-15	A Loose Definition of Indie Poptimism	63pQm5g0IXLckrv9X3KEyX	0.646_0.795	9	-3.293	1	0.0976	0.0319	0	0.267	0.796	89.99	210960	indie poptimism	NA	NA	NA
4aB4udr3pcJuENmfDitPSZ	What Do You Love	Seeb	57	4aB4udr3pcJuENmfDitPSZ	What Do You Love	2016-10-14	A Loose Definition of Indie Poptimism	4aB4udr3pcJuENmfDitPSZ	0.55_0.918	11	-2.818	1	0.0723	0.149	1.7e-05	0.355	0.35	95.977	211875	indie poptimism	NA	NA	NA
2L6orAlH8tBhiFTumIfMyF	Call on Me - Ryan Riback Remix	Starley	68	2L6orAlH8tBhiFTumIfMyF	Call On Me (Remixes)	2016-10-18	A Loose Definition of Indie Poptimism	2L6orAlH8tBhiFTumIfMyF	0.67_0.838	0	-4.031	1	0.0362	0.0604	0.000611	0.159	0.717	104.998	222041	indie poptimism	NA	NA	NA
6HUnnBwYZqcED1eQztxMBN	Solo Dance	Martin Jensen	15	6HUnnBwYZqcED1eQztxMBN	Solo Dance	2016-11-04	A Loose Definition of Indie Poptimism	6HUnnBwYZqcED1eQztxMBN	0.744_0.836	6	-2.396	0	0.0507	0.0435	4.25570861448068	0.194	0.36	114.965	174933	indie poptimism	NA	NA	NA
0NokbnjZEEpLrFjpvanGF4	Debut	Maria Hazell	11	0NokbnjZEEpLrFjpvanGF4	Debut	2016-09-09	A Loose Definition of Indie Poptimism	0NokbnjZEEpLrFjpvanGF4	0.616_0.848	8	-3.021	1v	0.202	0.866	0	0.108	0.519	78.27	196947	indie poptimism	NA	NA	NA
31t0ATifZW5CW3XP2QUsUW	All Night	The Vamps	4	31t0ATifZW5CW3XP2QUsUW	All Night	2016-10-14	A Loose Definition of Indie Poptimism	31t0ATifZW5CW3XP2QUsUW	0.564_0.768	8	-6.431	1v	0.0342	0.00262	0	0.324	0.362	144.971	197793	indie poptimism	NA	NA	NA
4Z1t1aMRif8ES212kTN8H2	Whole Heart	Gryffin	61	4Z1t1aMRif8ES212kTN8H2	Whole Heart	2016-08-26	A Loose Definition of Indie Poptimism	4Z1t1aMRif8ES212kTN8H2	0.501_0.648	9	-7.173	1	0.0696	0.028	1.26e-05	0.153	0.191	163.834	225200	indie poptimism	NA	NA	NA
5pqUc0SPA1EmhdOyD9Ou45	Sexual	NEIKED	51	5pqUc0SPA1EmhdOyD9Ou45	Sexual	2016-08-26	A Loose Definition of Indie Poptimism	5pqUc0SPA1EmhdOyD9Ou45	0.793_0.567	2	-7.604	1	0.0813	0.0687	0	0.0663	0.813	108.007	188889	indie poptimism	NA	NA	NA
2K06amHdw8ZPWI75Xvo9Ij	Runaways	Sam Feldt	8	2K06amHdw8ZPWI75Xvo9Ij	Runaways	2016-10-07	A Loose Definition of Indie Poptimism	2K06amHdw8ZPWI75Xvo9Ij	0.757_0.565	11	-5.895	1	0.0324	0.174	0	0.105	0.682	119.959	180402	indie poptimism	NA	NA	NA
72xvRETEsd5hS1RfduciRi	Let Me Hold You (Turn Me On)	Cheat Codes	9	72xvRETEsd5hS1RfduciRi	Let Me Hold You (Turn Me On)	2016-04-13	A Loose Definition of Indie Poptimism	72xvRETEsd5hS1RfduciRi	0.681_0.774	1	-3.167	0	0.0787	0.0992	0	0.35	0.267	102.924	162425	indie poptimism	NA	NA	NA
5mQNY6pTeSDl2doFB7uLbE	Kids	OneRepublic	63	5mQNY6pTeSDl2doFB7uLbE	Oh My My	2016-12-02	A Loose Definition of Indie Poptimism	5mQNY6pTeSDl2doFB7uLbE	0.596_0.732	2	-6.189	1	0.0401	0.0153	0	0.318	0.228	99.98	238387	indie poptimism	NA	NA	NA
6vU9ic5PA8cSApJVoUKgKm	Playing To Lose	Lemaitre	28	6vU9ic5PA8cSApJVoUKgKm	Afterglow	2016-10-07	A Loose Definition of Indie Poptimism	6vU9ic5PA8cSApJVoUKgKm	0.398_0.726	7	-4.048	1	0.0417	0.131	0	0.251	0.427	143.621	204267	indie poptimism	NA	NA	NA
1JUfgsFPWjXT3ZzzV77v5u	Hold On - Radio Edit	Moguai	4	1JUfgsFPWjXT3ZzzV77v5u	Hold On	23.4-09-11	A Loose Definition of Indie Poptimism	1JUfgsFPWjXT3ZzzV77v5u	0.596_0.77	5	-5.852	1	0.0775	0.21	0	0.0938	0.547	124.914	178560	indie poptimism	NA	NA	NA
51NBMjiv4t1nUiLC9Bim3G	By Your Side	Jonas Blue	58	51NBMjiv4t1nUiLC9Bim3G	By Your Side	2016-10-28	A Loose Definition of Indie Poptimism	51NBMjiv4t1nUiLC9Bim3G	0.696_0.743	6	-3.851	1	0.0329	0.0773	0	0.0587	0.636	123.007	201254	indie poptimism	NA	NA	NA
2QHX3x8XJTMxv6FMqQHkdY	We Are (Ziggy & Carola)	Peg Parnevik	38	2QHX3x8XJTMxv6FMqQHkdY	We Are (Ziggy & Carola)	2016-06-03	A Loose Definition of Indie Poptimism	2QHX3x8XJTMxv6FMqQHkdY	0.77_0.935	1	-2.539	0	0.1	0.256	1.26e-06	0.309	0.964	150.035	188867	indie poptimism	NA	NA	NA
2ZyuwVvV6Z3XJaXIFbspeE	Wild Things	Alessia Cara	64	2ZyuwVvV6Z3XJaXIFbspeE	Know-It-All (Deluxe)	23.4-11-13	A Loose Definition of Indie Poptimism	2ZyuwVvV6Z3XJaXIFbspeE	0.741_0.626	1	-4.826	0	0.0886	0.02	0	0.0828	0.706	108.029	188493	indie poptimism	NA	NA	NA
5kF9PbklFhT0rG5J5jlrJF	The Nights - Avicii By Avicii	Avicii	43	5kF9PbklFhT0rG5J5jlrJF	The Nights (Avicii By Avicii)	2014-12-31	A Loose Definition of Indie Poptimism	5kF9PbklFhT0rG5J5jlrJF	0.711_0.521	6	-5.104	1	0.0697	0.0872	7.64882555862423	0.0807	0.34	125.995	264133	indie poptimism	NA	NA	NA
5brMyscUnQg14hMriS91ks	Kanye	The Chainsmokers	60	5brMyscUnQg14hMriS91ks	Kanye	2014-08-05	A Loose Definition of Indie Poptimism	5brMyscUnQg14hMriS91ks	0.599_0.619	10	-6.575	1	0.0523	0.002	1.11606613295153	0.117	0.121	128.041	229947	indie poptimism	NA	NA	NA
3NcO4jGK1Opb5ea0mYLpxb	Good Feeling	Flo Rida	59	3NcO4jGK1Opb5ea0mYLpxb	Good Feeling	2011-08-29	A Loose Definition of Indie Poptimism	3NcO4jGK1Opb5ea0mYLpxb	0.706_0.89	1	-4.444	0	0.0688	0.0588	0.00286	0.306	0.684	128.011	248133	indie poptimism	NA	NA	NA
6YBaCpYSMtzj2sf402aLfm	Cash Machine	DRAM	40	6YBaCpYSMtzj2sf402aLfm	Cash Machine	2016-09-09	A Loose Definition of Indie Poptimism	6YBaCpYSMtzj2sf402aLfm	0.745_0.669	9	-3.613	1	0.129	0.522	0	0.154	0.699	143.164	181154	indie poptimism	NA	NA	NA
3e9iivPr1NZ0ivSGgTdvn4	Atmosphere	Kaskade	19	3e9iivPr1NZ0ivSGgTdvn4	Atmosphere	2013-09-09	A Loose Definition of Indie Poptimism	3e9iivPr1NZ0ivSGgTdvn4	0.585_0.77	3	-4.604	1v	0.0396	0.0227	5.6e-06	0.0692	0.393	122.987	231453	indie poptimism	NA	NA	NA
3NxAxBnK66q0ZpIWeH9xlp	L.A. Story (feat. Mike Posner)	Sammy Adams	50	3NxAxBnK66q0ZpIWeH9xlp	L.A. Story (feat. Mike Posner)	2013-05-28	A Loose Definition of Indie Poptimism	3NxAxBnK66q0ZpIWeH9xlp	0.593_0.872	1	-4.525	0v	0.0959	0.0784	0	0.286	0.523	91.964	208000	indie poptimism	NA	NA	NA
6nek1Nin9q48AVZcWs9e9D	Paradise	Coldplay	77	6nek1Nin9q48AVZcWs9e9D	Mylo Xyloto	2011-10-24	A Loose Definition of Indie Poptimism	6nek1Nin9q48AVZcWs9e9D	0.449_0.585	5	-6.762	1	0.0268	0.0522	8.49e-05	0.0833	0.203	139.627	278719	indie poptimism	NA	NA	NA
3JvrhDOgAt6p7K8mDyZwRd	Riptide	Vance Joy	78	3JvrhDOgAt6p7K8mDyZwRd	Dream Your Life Away (Special Edition)	2014-09-09	A Loose Definition of Indie Poptimism	3JvrhDOgAt6p7K8mDyZwRd	0.484_0.731	1	-6.694	1v	0.0379	0.431	0	0.151	0.51	101.654	204280	indie poptimism	NA	NA	NA
62N2JSA0jHmSH7Va9t7hIf	Habits (Stay High) - Hippie Sabotage Remix	Tove Lo	65	62N2JSA0jHmSH7Va9t7hIf	Queen Of The Clouds	2014-01-01	A Loose Definition of Indie Poptimism	62N2JSA0jHmSH7Va9t7hIf	0.735_0.686	4	-7.562	0	0.0366	0.00108	0.871	0.0933	0.0656	121.011	258933	indie poptimism	NA	NA	NA
3lO38SiB2WAQRqTAHN7WTC	Borderline - Vanic Remix	Tove Styrke	58	3lO38SiB2WAQRqTAHN7WTC	Borderline (Vanic Remix)	23.4-03-31	A Loose Definition of Indie Poptimism	3lO38SiB2WAQRqTAHN7WTC	0.406_0.949	8	-4.488	0	0.114	0.00685	5.2e-06	0.0805	0.457	160.007	256500	indie poptimism	NA	NA	NA
0VOsR3sEACivA46VDuaLai	Samurai	Vanic	47	0VOsR3sEACivA46VDuaLai	Samurai	2016-09-16	A Loose Definition of Indie Poptimism	0VOsR3sEACivA46VDuaLai	0.381_0.668	1	-4.328	0v	0.0326	0.00457	0	0.0877	0.104	75.004	201600	indie poptimism	NA	NA	NA
1lhLZGDYPwXeOjfpxMWtQZ	Hypnotic - Vanic Remix	Zella Day	59	1lhLZGDYPwXeOjfpxMWtQZ	Hypnotic (Vanic Remix)	2016-01-15	A Loose Definition of Indie Poptimism	1lhLZGDYPwXeOjfpxMWtQZ	0.552_0.745	6	-5.564	0	0.0807	0.00361	6.41480333704967	0.43	0.488	159.915	282000	indie poptimism	NA	NA	NA
5jJnlACnwFvyqNXmUZu8Nd	False Alarm	Matoma	49	5jJnlACnwFvyqNXmUZu8Nd	False Alarm	2016-06-24	A Loose Definition of Indie Poptimism	5jJnlACnwFvyqNXmUZu8Nd	0.643_0.732	5	-6.762	0v	0.0294	0.00681	4.57e-05	0.0606	0.181	102.979	224272	indie poptimism	NA	NA	NA
0SuLAslEMFZAXf0SwY7syi	All Time Low	Jon Bellion	73	0SuLAslEMFZAXf0SwY7syi	The Human Condition	2016-06-10	A Loose Definition of Indie Poptimism	0SuLAslEMFZAXf0SwY7syi	0.617_0.567	0	-4.188	1	0.0828	0.0584	5.9231832876103	0.0933	0.505	90.246	217603	indie poptimism	NA	NA	NA
2s0Dn2mtvp94wUkyaB8nJc	in my miNd	Maty Noyes	58	2s0Dn2mtvp94wUkyaB8nJc	Noyes Complaint	2016-10-28	A Loose Definition of Indie Poptimism	2s0Dn2mtvp94wUkyaB8nJc	0.768_0.632	0	-3.877	0	0.0252	0.469	0	0.0391	0.788	102.075	212267	indie poptimism	NA	NA	NA
5ZuInVOgNrq49O6XtYpjq1	Gravity	Timeflies	1	5ZuInVOgNrq49O6XtYpjq1	Gravity	2016-11-11	A Loose Definition of Indie Poptimism	5ZuInVOgNrq49O6XtYpjq1	0.68_0.666	10	-5.698	1	0.0441	0.0217	0	0.125	0.501	74	214787	indie poptimism	NA	NA	NA
1a9rZyDXVfvyAQQvp63gHc	Naked	Elin Bergman	34	1a9rZyDXVfvyAQQvp63gHc	Naked	2016-11-04	A Loose Definition of Indie Poptimism	1a9rZyDXVfvyAQQvp63gHc	0.703_0.559	9	-7.875	1	0.0444	0.0538	0	0.0589	0.373	110.043	204510	indie poptimism	NA	NA	NA
4LzerfwcaWCoLkCNJwNwBd	Chills	Down With Webster	18	4LzerfwcaWCoLkCNJwNwBd	Chills	2013-12-17	A Loose Definition of Indie Poptimism	4LzerfwcaWCoLkCNJwNwBd	0.528_0.844	2	-5.095	1	0.16	0.0761	0	0.133	0.581	148.018	208026	indie poptimism	NA	NA	NA
2bvJM2iIdMlWEG9lk8dxxw	Something Wrong	Timeflies	0	2bvJM2iIdMlWEG9lk8dxxw	Something Wrong	2016-08-26	A Loose Definition of Indie Poptimism	2bvJM2iIdMlWEG9lk8dxxw	0.712_0.775	7	-5.452	0v	0.298	0.0441	0	0.185	0.508	94.928	234988	indie poptimism	NA	NA	NA
0EGuSSpuu9wmHCtvb4PdLO	Sit Still, Look Pretty	Daya	70	0EGuSSpuu9wmHCtvb4PdLO	Sit Still, Look Pretty	2016-10-07	A Loose Definition of Indie Poptimism	0EGuSSpuu9wmHCtvb4PdLO	0.657_0.739	2	-4.081	1	0.274	0.141	0	0.178	0.543	181.994	202221	indie poptimism	NA	NA	NA
7oIAqDzsqgVpUaMXuultdC	Happy	Oh Wonder	69	7oIAqDzsqgVpUaMXuultdC	Happy	2020-01-03	Intro to Indie Poptimism	7oIAqDzsqgVpUaMXuultdC	0.698_0.516	6	-8.472	1	0.0331	0.454	0	0.0922	0.516	101.979	172907	indie poptimism	NA	NA	NA
78rFhTXf81WtRS7Ubl2f4V	Lucky	Chelsea Cutler	73	78rFhTXf81WtRS7Ubl2f4V	Lucky	2019-11-01	Intro to Indie Poptimism	78rFhTXf81WtRS7Ubl2f4V	0.78_0.261	2	-9.626	1	0.0488	0.332	0	0.238	0.639	92.107	148987	indie poptimism	NA	NA	NA
08Kj0lvbsqAxzeUOBYZRL6	Good Nights (feat. Mascolo)	Whethan	67	08Kj0lvbsqAxzeUOBYZRL6	Life of a Wallflower Vol. 1	2018-11-09	Intro to Indie Poptimism	08Kj0lvbsqAxzeUOBYZRL6	0.849_0.483	6	-7.114	0	0.291	0.443	0.000141	0.0786	0.282	101.015	165618	indie poptimism	NA	NA	NA
5bs5GopDitBx9xjoHHRDoo	Beige	Yoke Lore	50	5bs5GopDitBx9xjoHHRDoo	Goodpain	2017-06-16	Intro to Indie Poptimism	5bs5GopDitBx9xjoHHRDoo	0.47_0.67	10	-7.526	1	0.0783	0.393	0.041	0.117	0.219	83.856	204213	indie poptimism	NA	NA	NA
0xM6mdl0XX2qOqUZmVUp97	Cool Again	Shoffy	63	0xM6mdl0XX2qOqUZmVUp97	Lenses	2018-11-16	Intro to Indie Poptimism	0xM6mdl0XX2qOqUZmVUp97	0.774_0.45	11	-6.86	1	0.0896	0.443	3.28e-05	0.127	0.648	90.055	191935	indie poptimism	NA	NA	NA
52iLDrSoRtf9lcgFuLVfqE	Older	Sasha Sloan	73	52iLDrSoRtf9lcgFuLVfqE	Older	2018-11-09	Intro to Indie Poptimism	52iLDrSoRtf9lcgFuLVfqE	0.681_0.292	11	-9.599	1	0.0483	0.743	0	0.0974	0.162	64.002	191002	indie poptimism	NA	NA	NA
2DFi8rwHcVkTTgu7PULhtI	My Type	Saint Motel	61	2DFi8rwHcVkTTgu7PULhtI	My Type	2014-06-17	Intro to Indie Poptimism	2DFi8rwHcVkTTgu7PULhtI	0.596_0.897	10	-2.94	1	0.0462	0.0641	5.24e-05	0.0628	0.578	118	206394	indie poptimism	NA	NA	NA
20I6sIOMTCkB6w7ryavxtO	Call Me Maybe	Carly Rae Jepsen	76	20I6sIOMTCkB6w7ryavxtO	Kiss	2012-01-01	Intro to Indie Poptimism	20I6sIOMTCkB6w7ryavxtO	0.783_0.58	7	-6.548	1	0.0408	0.0114	2.28e-06	0.108	0.66	120.021	193400	indie poptimism	NA	NA	NA
3PWKPX3YJAHBL8JozsWTMC	Your Side Of The Bed	Loote	67	3PWKPX3YJAHBL8JozsWTMC	single.	2018-06-15	Intro to Indie Poptimism	3PWKPX3YJAHBL8JozsWTMC	0.781_0.742	8	-4.978	1	0.0296	0.0649	0	0.293	0.91	109.915	197147	indie poptimism	NA	NA	NA
5d1fRO6RYAtbPPgbpSHnlA	Anti-Everything	Lost Kings	70	5d1fRO6RYAtbPPgbpSHnlA	Paper Crowns (Deluxe)	2019-01-18	Intro to Indie Poptimism	5d1fRO6RYAtbPPgbpSHnlA	0.734_0.663	0	-7.292	1	0.185	0.28	0	0.12	0.256	101.943	183853	indie poptimism	NA	NA	NA
7uUahoeqGNRMbpdeiLj1rS	Panic Room	Au/Ra	75	7uUahoeqGNRMbpdeiLj1rS	Panic Room	2018-02-09	Intro to Indie Poptimism	7uUahoeqGNRMbpdeiLj1rS	0.495_0.426	8	-9.434	1	0.0736	0.152	5.65e-06	0.099	0.0636	97.91	237773	indie poptimism	NA	NA	NA
5Hroj5K7vLpIG4FNCRIjbP	Best Day Of My Life	American Authors	76	5Hroj5K7vLpIG4FNCRIjbP	Oh, What A Life	2014-01-01	Intro to Indie Poptimism	5Hroj5K7vLpIG4FNCRIjbP	0.673_0.902	2	-2.392	1	0.0346	0.0591	0.000262	0.0558	0.538	100.012	194240	indie poptimism	NA	NA	NA
1rzc5izgXXn4KsSmibtNpT	Cellophane	Ella Vos	51	1rzc5izgXXn4KsSmibtNpT	Cellophane	2020-01-10	The Pulse of Indie Poptimism	1rzc5izgXXn4KsSmibtNpT	0.694_0.481	1	-9.169	1	0.0534	0.0901	0.000109	0.144	0.112	119.933	165000	indie poptimism	NA	NA	NA
6qQ8a6M6o5mfj9wTdrbSgG	Older	Shallou	66	6qQ8a6M6o5mfj9wTdrbSgG	Older	2020-01-10	The Pulse of Indie Poptimism	6qQ8a6M6o5mfj9wTdrbSgG	0.543_0.483	2	-8.222	1	0.0697	0.285	2.6e-05	0.155	0.183	142.851	218587	indie poptimism	NA	NA	NA
71G8h9UiqlkXFvBUOKFviS	So High	JAYLIEN	53	71G8h9UiqlkXFvBUOKFviS	So High	2020-01-03	The Pulse of Indie Poptimism	71G8h9UiqlkXFvBUOKFviS	0.511_0.715	5	-6.547	0	0.174	0.0336	0	0.349	0.621	138.014	229565	indie poptimism	NA	NA	NA
6nl32vTZsMv23myzbRSAea	isohel	EDEN	63	6nl32vTZsMv23myzbRSAea	isohel	2020-01-10	The Pulse of Indie Poptimism	6nl32vTZsMv23myzbRSAea	0.338_0.512	4	-9.596	1	0.11	0.786	3.93e-06	0.819	0.203	89.15	270677	indie poptimism	NA	NA	NA
1r8e3HtZOP65v2uiWd17dF	Deleter	Grouplove	61	1r8e3HtZOP65v2uiWd17dF	Deleter	2020-01-08	The Pulse of Indie Poptimism	1r8e3HtZOP65v2uiWd17dF	0.421_0.991	8	-3.678	1	0.124	3.81e-06	0.0466	0.13	0.446	159.998	234387	indie poptimism	NA	NA	NA
4RR9tI04ScTvVBCVTyTzhy	the movies	Nightly	55	4RR9tI04ScTvVBCVTyTzhy	the movies	2020-01-10	The Pulse of Indie Poptimism	4RR9tI04ScTvVBCVTyTzhy	0.651_0.87	11	-4.818	1	0.0262	0.0773	1.12e-05	0.0852	0.811	109.984	178909	indie poptimism	NA	NA	NA
0yTlrnue3pJTJd7h7d43mk	Half Your Age	Joywave	56	0yTlrnue3pJTJd7h7d43mk	Half Your Age	2020-01-07	The Pulse of Indie Poptimism	0yTlrnue3pJTJd7h7d43mk	0.463_0.786	9	-4.323	1	0.0323	0.0112	0	0.654	0.492	84.966	209227	indie poptimism	NA	NA	NA
02bTIMbUm8Zgt0cVAiexE4	This Is Our Time	WILD	57	02bTIMbUm8Zgt0cVAiexE4	This Is Our Time	2019-12-28	The Pulse of Indie Poptimism	02bTIMbUm8Zgt0cVAiexE4	0.531_0.724	8	-7.341	1	0.0283	0.0243	0.0515	0.112	0.288	145.022	202478	indie poptimism	NA	NA	NA
1Ia95g66IhlAJ3qVI4qI8W	Slow	SHY Martin	66	1Ia95g66IhlAJ3qVI4qI8W	Slow	2020-01-10	The Pulse of Indie Poptimism	1Ia95g66IhlAJ3qVI4qI8W	0.636_0.243	2	-9.509	1	0.04	0.815	0	0.111	0.239	142.016	163547	indie poptimism	NA	NA	NA
5rbHxYjIAs4flh30UL66dO	No Sleep	No Love For The Middle Child	51	5rbHxYjIAs4flh30UL66dO	No Sleep	2020-01-03	The Pulse of Indie Poptimism	5rbHxYjIAs4flh30UL66dO	0.614_0.608	10	-7.356	1	0.0375	0.451	5.03e-05	0.134	0.478	117.056	207179	indie poptimism	NA	NA	NA
1ywuaylLSmjHXsZOr0CY9U	Push My Luck - Famba Remix	The Chainsmokers	59	1ywuaylLSmjHXsZOr0CY9U	Push My Luck - The Remixes	2019-11-29	The Pulse of Indie Poptimism	1ywuaylLSmjHXsZOr0CY9U	0.632_0.811	11	-6.427	0	0.0396	0.000873	0.000525	0.0553	0.339	123.966	178067	indie poptimism	NA	NA	NA
49KpQCADAIEfKnmNa6QUXm	You Love Me	flora cash	56	49KpQCADAIEfKnmNa6QUXm	You Love Me	2020-01-10	The Pulse of Indie Poptimism	49KpQCADAIEfKnmNa6QUXm	0.542_0.49	9	-7.455	0	0.0276	0.363	0	0.108	0.24	114.041	221640	indie poptimism	NA	NA	NA
58HvfVOeJY7lUuCqF0m3ly	MIDDLE OF THE NIGHT	Elley Duhe	57	58HvfVOeJY7lUuCqF0m3ly	MIDDLE OF THE NIGHT	2020-01-10	The Pulse of Indie Poptimism	58HvfVOeJY7lUuCqF0m3ly	0.41_0.611	4	-8.271	0v	0.0467	0.0228	0	0.116	0.0899	185.727	184448	indie poptimism	NA	NA	NA
4D09e1TfOMbuMadTLcl1P6	Faith (with Dolly Parton) [feat. Mr. Probz] - Acoustic	Galantis	57	4D09e1TfOMbuMadTLcl1P6	Faith (with Dolly Parton) [feat. Mr. Probz] [Acoustic]	2020-01-10	The Pulse of Indie Poptimism	4D09e1TfOMbuMadTLcl1P6	0.557_0.518	7	-7.043	1	0.0315	0.339	0	0.0867	0.354	110.291	173218	indie poptimism	NA	NA	NA
2re5ttrh8baTNsLP1KJIpH	Changed	Henry Park	44	2re5ttrh8baTNsLP1KJIpH	Changed	2019-06-01	The Pulse of Indie Poptimism	2re5ttrh8baTNsLP1KJIpH	0.478_0.509	8	-9.967	1	0.0347	0.304	3.00533405905589	0.0753	0.0875	89.851	253792	indie poptimism	NA	NA	NA
3AOcvuNATM2cnmsNf1q0T9	Kindergarten	chloe moriondo	57	3AOcvuNATM2cnmsNf1q0T9	Kindergarten	2020-01-10	The Pulse of Indie Poptimism	3AOcvuNATM2cnmsNf1q0T9	0.692_0.285	7	-14.687	1	0.106	0.548	0	0.0978	0.278	119.949	145625	indie poptimism	NA	NA	NA
7Le48y7wfWRq63dRAzVmWF	Radical - Edit	Amtrac	58	7Le48y7wfWRq63dRAzVmWF	Radical (Edit)	2020-01-03	The Pulse of Indie Poptimism	7Le48y7wfWRq63dRAzVmWF	0.652_0.751	6	-8.327	0	0.0369	0.112	0.592	0.102	0.0399	122.024	237978	indie poptimism	NA	NA	NA
2p4N81obi8re6coVUCaH9w	MMXX	Royal & the Serpent	48	2p4N81obi8re6coVUCaH9w	MMXX	2020-01-10	The Pulse of Indie Poptimism	2p4N81obi8re6coVUCaH9w	0.821_0.5	10	-7.167	0	0.16	0.187	7.02e-05	0.111	0.603	82.475	138909	indie poptimism	NA	NA	NA
7eb8es1eZwGNCgm6BDU8Xh	Hallucinations - Acoustic	PVRIS	52	7eb8es1eZwGNCgm6BDU8Xh	Hallucinations (Acoustic)	2020-01-10	The Pulse of Indie Poptimism	7eb8es1eZwGNCgm6BDU8Xh	0.395_0.432	11	-4.923	0	0.0303	0.841	7.08e-05	0.0927	0.32	90.542	272366	indie poptimism	NA	NA	NA
4xEF6fLuXzUiWJzMqhmpTh	So Predictable	Set It Off	57	4xEF6fLuXzUiWJzMqhmpTh	After Midnight (Part 2)	2020-01-03	The Pulse of Indie Poptimism	4xEF6fLuXzUiWJzMqhmpTh	0.564_0.867	5	-3.238	0	0.0541	0.11	0	0.155	0.505	150.004	181332	indie poptimism	NA	NA	NA
26MiQlP8DL99PvR2dknfCr	backup	guardin	55	26MiQlP8DL99PvR2dknfCr	backup	2020-01-03	The Pulse of Indie Poptimism	26MiQlP8DL99PvR2dknfCr	0.633_0.327	0	-3.599	1v	0.0386	0.831	3.04e-05	0.114	0.57	127.853	165015	indie poptimism	NA	NA	NA
2tiq10rhGegBQmBa81etVS	The Good Life	Devon Gilfillian	49	2tiq10rhGegBQmBa81etVS	Black Hole Rainbow	2020-01-10	The Pulse of Indie Poptimism	2tiq10rhGegBQmBa81etVS	0.59_0.701	11	-5.488	1	0.105	0.33	2.95e-05	0.0888	0.595	86.758	245080	indie poptimism	NA	NA	NA
0mkgtO006NB4lVjjBF00Jn	You Love It!	ripmattblack	49	0mkgtO006NB4lVjjBF00Jn	You Love It!	2020-01-08	The Pulse of Indie Poptimism	0mkgtO006NB4lVjjBF00Jn	0.88_0.74	5	-8.848	0	0.0327	0.201	3.57e-05	0.0772	0.981	119.985	173195	indie poptimism	NA	NA	NA
