track_id	BBtrack_name3480	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	rap	rock	r&b
22OyxyfNgc0xRVWLfcDSwE	Kung Di Rin Ikaw	Mayonnaise	42	22OyxyfNgc0xRVWLfcDSwE	Kung Di Rin Ikaw	2018-09-07	Pinoy Classic Rock	22OyxyfNgc0xRVWLfcDSwE	0.451_0.959	10	-3.753	0	0.0533	0.00293	4.64e-05	0.159	0.598	156.069	211671	NA	classic rock	NA
2fLL9lFVduAN0QHgbQ5oSV	Gemini	Sponge Cola	49	2fLL9lFVduAN0QHgbQ5oSV	Palabas & Transit Collection	2013	Pinoy Classic Rock	2fLL9lFVduAN0QHgbQ5oSV	0.414_0.525	6	-7.549	1	0.0292	0.506	0.000332	0.132	0.177	148.283	212693	NA	classic rock	NA
2c6nvEo7EDzIEX40wbx7iL	Sama-Sama	Alamid	42	2c6nvEo7EDzIEX40wbx7iL	Panaginip	1994-04-25	Pinoy Classic Rock	2c6nvEo7EDzIEX40wbx7iL	0.487_0.67	7	-15.222	1R	0.0435	0.00148	0.000797	0.0418	0.74	141.173	228000	NA	classic rock	NA
4qLLIwHNbT5etFv8o9pDGc	As the Music Plays the Band	Bamboo	43	4qLLIwHNbT5etFv8o9pDGc	As the Music Plays the Band	2004	Pinoy Classic Rock	4qLLIwHNbT5etFv8o9pDGc	0.662_0.927	0	-4.638	1	0.0475	0.104	0.000772	0.0993	0.767	101.374	270341	NA	classic rock	NA
3YVPfN7weMRxqSCrKRW6pj	Bumalik Ka Na	Mayonnaise	41	3YVPfN7weMRxqSCrKRW6pj	Bumalik Ka Na	2018-08-23	Pinoy Classic Rock	3YVPfN7weMRxqSCrKRW6pj	0.454_0.974	8	-4.677	0	0.0762	0.000251	2.34e-06	0.154	0.561	129.944	185105	NA	classic rock	NA
3x8N0uirzvvWp3Fjhz7p3o	Idlip	Imago	0	3x8N0uirzvvWp3Fjhz7p3o	Probably Not, But Most Definitely	2001-06-19	Pinoy Classic Rock	3x8N0uirzvvWp3Fjhz7p3o	0.467_0.458	7	-6.274	1	0.0263	0.305	0	0.155	0.288	52.017	170787	NA	classic rock	NA
1O1sgYGqEI6amm67FVsRmF	Define	Hilera	40	1O1sgYGqEI6amm67FVsRmF	Hilera	2006	Pinoy Classic Rock	1O1sgYGqEI6amm67FVsRmF	0.532_0.929	1	-4.644	1	0.0388	0.0302	0	0.118	0.465	135.596	191413	NA	classic rock	NA
7bXDWW3m5d1siUC0ML4uYq	Superhero	Sandwich	38	7bXDWW3m5d1siUC0ML4uYq	Heavy	1999-07-06	Pinoy Classic Rock	7bXDWW3m5d1siUC0ML4uYq	0.42_0.824	1	-6.579	1	0.046	0.000588	8.60400706555229	0.094	0.765	137.969	163762	NA	classic rock	NA
6eEYGGFfFbtKHCgJM4uh9v	Ordinary Man (feat. Elton John)	Ozzy Osbourne	71	6eEYGGFfFbtKHCgJM4uh9v	Ordinary Man (feat. Elton John)	2020-01-10	Classic Rock Now	6eEYGGFfFbtKHCgJM4uh9v	0.428_0.599	4	-2.135	1R	0.0286	0.0665	2.91809671376832	0.137	0.134	125.83	301730	NA	classic rock	NA
03HA3VjUvxG7BiYX146J0a	Go Downtown	J.J. Cale	45	03HA3VjUvxG7BiYX146J0a	Stay Around	2019-04-26	Classic Rock Now	03HA3VjUvxG7BiYX146J0a	0.589_0.404	0	-12.082	0	0.0379	0.857	0.416	0.12	0.663	152.457	212573	NA	classic rock	NA
3FF0SMFxv6zHwNzl4WrhtR	We Stand as One	Wishbone Ash	41	3FF0SMFxv6zHwNzl4WrhtR	We Stand as One	2020-01-10	Classic Rock Now	3FF0SMFxv6zHwNzl4WrhtR	0.49_0.776	9	-7.367	1	0.033	0.000239	0.00911	0.0881	0.709	160.052	255520	NA	classic rock	NA
7DbukmbGCAGAArcRdQwHen	Gimme Some Truth	Cheap Trick	41	7DbukmbGCAGAArcRdQwHen	Gimme Some Truth	2019-11-29	Classic Rock Now	7DbukmbGCAGAArcRdQwHen	0.57_0.837	2	-4.939	1	0.031	0.00101	2.85e-05	0.0873	0.662	134.975	178308	NA	classic rock	NA
22UgD3bRXzveuNnhZP72a4	Ball and Chain	The Who	33	22UgD3bRXzveuNnhZP72a4	Ball and Chain	2019-09-13	Classic Rock Now	22UgD3bRXzveuNnhZP72a4	0.44_0.848	9	-5.6	1	0.0313	0.00515	0.465	0.0725	0.269	90.027	269933	NA	classic rock	NA
6Pt9gKCvcb970sLaTXhld1	Long Time	Blondie	47	6Pt9gKCvcb970sLaTXhld1	Pollinator	2017-05-05	Classic Rock Now	6Pt9gKCvcb970sLaTXhld1	0.521_0.808	11	-4.504	0	0.0339	0.000116	0	0.201	0.441	119.935	275053	NA	classic rock	NA
5Op9PcisNc0oGnS4dysmbu	Shine A Light	Bryan Adams	53	5Op9PcisNc0oGnS4dysmbu	Shine A Light	2019-03-01	Classic Rock Now	5Op9PcisNc0oGnS4dysmbu	0.552_0.858	0	-3.942	1R	0.0386	0.000735	7.55e-06	0.178	0.69	126.961	206027	NA	classic rock	NA
4ZxEF6c6dHYiRkGQjsZEY5	Loves Missing	Iggy Pop	51	4ZxEF6c6dHYiRkGQjsZEY5	Free	2019-09-06	Classic Rock Now	4ZxEF6c6dHYiRkGQjsZEY5	0.418_0.571	3	-9.139	1	0.0367	0.0398	0.487	0.106	0.516	189.957	259113	NA	classic rock	NA
7FUwV2j6iYeLemfKodARmw	Life Is Good	Ringo Starr	37	7FUwV2j6iYeLemfKodARmw	Whats My Name	2019-10-25	Classic Rock Now	7FUwV2j6iYeLemfKodARmw	0.652_0.667	9	-5.513	1	0.0274	0.00996	7.53772139789071	0.119	0.806	126.928	191080	NA	classic rock	NA
176kpV6izJDVUwkG7GSurq	Where Are You Eden?	Magnum	40	176kpV6izJDVUwkG7GSurq	Where Are You Eden?	2020-01-10	Classic Rock Now	176kpV6izJDVUwkG7GSurq	0.57_0.894	10	-5.179	0	0.0448	0.00292	0.000299	0.109	0.288	120.035	336453	NA	classic rock	NA
6QsaoM6upioGbe4WZhLCmc	Chelsea	TOTO	43	6QsaoM6upioGbe4WZhLCmc	Chelsea	2019-05-24	Classic Rock Now	6QsaoM6upioGbe4WZhLCmc	0.695_0.612	0	-12.402	0	0.0434	0.0185	2.37740044111852	0.125	0.58	109.01	289693	NA	classic rock	NA
5qm4gm7bgRqOsle2HhlaF7	Killing Floor	Steve Miller Band	2	5qm4gm7bgRqOsle2HhlaF7	Killing Floor / Rockn Me	2019-06-28	Classic Rock Now	5qm4gm7bgRqOsle2HhlaF7	0.738_0.832	2	-4.983	1	0.0343	0.219	1.22442355663516	0.26	0.696	139.086	184400	NA	classic rock	NA
3d9snMJKWWca3FB7PwJ5gx	Whats My Name	Ringo Starr	35	3d9snMJKWWca3FB7PwJ5gx	Whats My Name	2019-09-13	Classic Rock Now	3d9snMJKWWca3FB7PwJ5gx	0.479_0.84	7	-5.629	1	0.031	0.00687	5.13261757504661	0.214	0.725	149.968	225227	NA	classic rock	NA
0luikRcaiVx5eejcYyNh3Y	Estonia	Marillion	31	0luikRcaiVx5eejcYyNh3Y	Estonia	2019-10-23	Classic Rock Now	0luikRcaiVx5eejcYyNh3Y	0.359_0.489	5	-10.294	1	0.0329	0.659	0.000167	0.0999	0.195	146.655	477018	NA	classic rock	NA
6jFp2s1RhPF5piYacNLsYd	So Lonely - My Songs Version	Sting	45	6jFp2s1RhPF5piYacNLsYd	My Songs (Deluxe)	2019-05-24	Classic Rock Now	6jFp2s1RhPF5piYacNLsYd	0.637_0.87	2	-3.796	1	0.13	0.00379	2.73e-05	0.0771	0.735	82.044	248956	NA	classic rock	NA
1xvbeaWhNbKdYqr1AQaXyx	Cat Fight (Over A Dog Like Me)	Stray Cats	31	1xvbeaWhNbKdYqr1AQaXyx	40	2019-05-24	Classic Rock Now	1xvbeaWhNbKdYqr1AQaXyx	0.484_0.787	0	-7.431	1	0.0415	0.00144	2.86569824756589	0.217	0.638	106.645	134467	NA	classic rock	NA
0DERH4d9UnaJJuFoufN3dg	For One Night Only	Simple Minds	5	0DERH4d9UnaJJuFoufN3dg	Forty: The Best Of Simple Minds 1979-2019 (Deluxe)	2019-11-01	Classic Rock Now	0DERH4d9UnaJJuFoufN3dg	0.432_0.894	4	-6.606	1	0.0592	0.00213	0.000313	0.108	0.229	140.008	226680	NA	classic rock	NA
7uWPQnmMjqyhcGuHNY79ob	Milky Way	Neil Young	36	7uWPQnmMjqyhcGuHNY79ob	Milky Way	2019-08-30	Classic Rock Now	7uWPQnmMjqyhcGuHNY79ob	0.584_0.14	9	-17.416	0	0.0351	0.807	0.000179	0.108	0.189	75.253	359627	NA	classic rock	NA
6pymDBwVLIAyoiW8BdlRbF	All This Music Must Fade	The Who	33	6pymDBwVLIAyoiW8BdlRbF	All This Music Must Fade	2019-10-03	Classic Rock Now	6pymDBwVLIAyoiW8BdlRbF	0.503_0.926	2	-4.979	1	0.0404	0.00165	0.0145	0.34	0.504	152.02	200800	NA	classic rock	NA
0toYxUoM8HP6isTJsKNKqa	Trouble Is Your Middle Name	Whitesnake	46	0toYxUoM8HP6isTJsKNKqa	Flesh & Blood (Deluxe Edition)	2019-05-10	Classic Rock Now	0toYxUoM8HP6isTJsKNKqa	0.309_0.987	11	-3.452	0	0.102	0.00389	5.8685976261273	0.489	0.136	158.057	257065	NA	classic rock	NA
4j6Pq3SGop6DSZLd28DTjx	Morning Starship	Morrissey	45	4j6Pq3SGop6DSZLd28DTjx	California Son	2019-05-24	Classic Rock Now	4j6Pq3SGop6DSZLd28DTjx	0.515_0.815	2	-5.051	1	0.0428	0.0439	2.95e-05	0.0814	0.48	146.995	209293	NA	classic rock	NA
4fM3IUQ9kh3fYh2Ni1iPZU	Gone Are The Days (Radio Edit)	Grand Slam	29	4fM3IUQ9kh3fYh2Ni1iPZU	Gone Are The Days	2019-09-06	Classic Rock Now	4fM3IUQ9kh3fYh2Ni1iPZU	0.5_0.92	8	-4.198	1R	0.0444	0.000264	9.96615749127232	0.383	0.651	139.987	216352	NA	classic rock	NA
2GORop0i2cyx8C0A3JzL44	Dance with Me	Orleans	55	2GORop0i2cyx8C0A3JzL44	Dance With Me: The Best Of Orleans	1997-06-24	Soft Rock Drive	2GORop0i2cyx8C0A3JzL44	0.565_0.392	2	-10.083	1	0.0268	0.551	0.000106	0.247	0.493	98.485	180480	NA	classic rock	NA
1Q34tAtTWI6RdW1qzFQiPb	Your Smiling Face	James Taylor	60	1Q34tAtTWI6RdW1qzFQiPb	JT	1977	Soft Rock Drive	1Q34tAtTWI6RdW1qzFQiPb	0.683_0.515	1	-10.932	1	0.0592	0.137	6.66e-06	0.0816	0.767	88.827	165400	NA	classic rock	NA
1qjrYozGqc7upUgfN776lZ	Sara Smile	Daryl Hall & John Oates	65	1qjrYozGqc7upUgfN776lZ	Daryl Hall & John Oates	1975	Soft Rock Drive	1qjrYozGqc7upUgfN776lZ	0.592_0.397	2	-10.81	0	0.0676	0.354	0.000894	0.119	0.205	150.038	185293	NA	classic rock	NA
2dtK02TSAuTvVYU2wGAVG0	Still the One	Orleans	58	2dtK02TSAuTvVYU2wGAVG0	Waking & Dreaming	1976	Soft Rock Drive	2dtK02TSAuTvVYU2wGAVG0	0.565_0.615	4	-10.793	1	0.0384	0.0487	1.93e-06	0.16	0.591	143.928	234040	NA	classic rock	NA
7wWw7hBmErNg9u5w6Xx0vy	Make It with You	Bread	64	7wWw7hBmErNg9u5w6Xx0vy	On the Waters	1970	Soft Rock Drive	7wWw7hBmErNg9u5w6Xx0vy	0.629_0.356	4	-11.135	1	0.0246	0.66	0.000617	0.173	0.472	83.886	192200	NA	classic rock	NA
6JHXiRD1QjMK1N6AQEnL04	Biggest Part of Me	Ambrosia	63	6JHXiRD1QjMK1N6AQEnL04	One Eighty	1980-03-26	Soft Rock Drive	6JHXiRD1QjMK1N6AQEnL04	0.498_0.723	10	-8.053	1R	0.05	0.238	0	0.353	0.882	153.227	324040	NA	classic rock	NA
0gZXockVcE7rEhSf4mcGLO	Guitar Man	Bread	64	0gZXockVcE7rEhSf4mcGLO	Guitar Man	1972	Soft Rock Drive	0gZXockVcE7rEhSf4mcGLO	0.553_0.506	4	-13.271	0	0.046	0.144	3.78e-06	0.438	0.51	143.278	226213	NA	classic rock	NA
7cDzJyC95jtGO9zAeZsWOg	Kiss on My List	Daryl Hall & John Oates	61	7cDzJyC95jtGO9zAeZsWOg	Voices	1980	Soft Rock Drive	7cDzJyC95jtGO9zAeZsWOg	0.815_0.741	0	-9.478	1R	0.031	0.434	0.111	0.0689	0.965	121.221	264987	NA	classic rock	NA
1oar8gdDX5yHWzVstAHDav	Promises	Eric Clapton	51	1oar8gdDX5yHWzVstAHDav	Backless	1978-11-01	Soft Rock Drive	1oar8gdDX5yHWzVstAHDav	0.546_0.361	7	-18.397	1	0.0321	0.701	0.773	0.0875	0.709	154.814	181227	NA	classic rock	NA
6suCI1pLqqvVVLLvLzjoKc	Saturday in the Park	Chicago	45	6suCI1pLqqvVVLLvLzjoKc	Chicago IX: Chicagos Greatest Hits	1975-11-10	Soft Rock Drive	6suCI1pLqqvVVLLvLzjoKc	0.679_0.601	7	-11.758	1	0.0313	0.0894	0	0.0617	0.668	114.388	235800	NA	classic rock	NA
4AjKVyNUMdUveKK5OH1OJD	How Long	Ace	56	4AjKVyNUMdUveKK5OH1OJD	Five-A-Side	1974-01-01	Soft Rock Drive	4AjKVyNUMdUveKK5OH1OJD	0.717_0.406	0	-13.954	0	0.0305	0.587	0.103	0.0869	0.703	123.213	204227	NA	classic rock	NA
3GVhCuS4BRxCTvVj4Cmc8w	How Much I Feel	Ambrosia	58	3GVhCuS4BRxCTvVj4Cmc8w	Life Beyond L.A.	1978	Soft Rock Drive	3GVhCuS4BRxCTvVj4Cmc8w	0.667_0.513	4	-7.96	1	0.026	0.305	0	0.0851	0.518	95.306	283400	NA	classic rock	NA
6wGMLoEqD2k3RBXFHD0yUp	Lonely Boy	Andrew Gold	52	6wGMLoEqD2k3RBXFHD0yUp	Whats Wrong with This Picture?	1976	Soft Rock Drive	6wGMLoEqD2k3RBXFHD0yUp	0.588_0.598	9	-13.288	1	0.0296	0.0386	5.83e-05	0.107	0.866	123.724	264893	NA	classic rock	NA
3FGcQkWQlkeB82RdZwlw8V	Kiss You All Over	Exile	57	3FGcQkWQlkeB82RdZwlw8V	Greatest Hits	1983	Soft Rock Drive	3FGcQkWQlkeB82RdZwlw8V	0.741_0.267	0	-17.204	1R	0.0285	0.253	0.000447	0.0987	0.497	102.428	214400	NA	classic rock	NA
7qpuECko60EoztznowMWj1	We Just Disagree	Dave Mason	50	7qpuECko60EoztznowMWj1	Super Hits	1973	Soft Rock Drive	7qpuECko60EoztznowMWj1	0.624_0.388	4	-8.465	1	0.0242	0.336	0	0.0918	0.445	85.925	180133	NA	classic rock	NA
0B1zVsLqmV9ibIFdNS5tGs	I Saw the Light	Todd Rundgren	51	0B1zVsLqmV9ibIFdNS5tGs	Something/Anything?	1972	Soft Rock Drive	0B1zVsLqmV9ibIFdNS5tGs	0.583_0.833	0	-8.29	1	0.0343	0.0531	5.89310065861791	0.16	0.81	119.884	182800	NA	classic rock	NA
1tjK9HhmpEfk0ijyIKsoUk	Hey Nineteen	Steely Dan	60	1tjK9HhmpEfk0ijyIKsoUk	Gaucho	1980	Soft Rock Drive	1tjK9HhmpEfk0ijyIKsoUk	0.952_0.301	2	-13.936	1	0.0612	0.0126	0.000922	0.0387	0.728	119.629	307400	NA	classic rock	NA
05oETzWbd4SI33qK2gbJfR	Rhiannon	Fleetwood Mac	68	05oETzWbd4SI33qK2gbJfR	Fleetwood Mac	1975-07-11	Soft Rock Drive	05oETzWbd4SI33qK2gbJfR	0.723_0.49	9	-14.745	0	0.0296	0.111	0.0946	0.0923	0.795	129.012	252773	NA	classic rock	NA
30upl1YT1suEgSDpIopSky	Any Day Now	Ronnie Milsap	48	30upl1YT1suEgSDpIopSky	Inside	1982-05-01	Soft Rock Drive	30upl1YT1suEgSDpIopSky	0.696_0.532	5	-9.705	1	0.0237	0.148	0.00246	0.0842	0.624	103.359	222400	NA	classic rock	NA
7v5rsCN3LhX9XaIlWyTdx3	Steal Away - Remastered	Robbie Dupree	52	7v5rsCN3LhX9XaIlWyTdx3	Robbie Dupree	1980-12-01	Soft Rock Drive	7v5rsCN3LhX9XaIlWyTdx3	0.721_0.57	2	-11.466	1R	0.0416	0.14	0.000201	0.0628	0.713	122.445	213973	NA	classic rock	NA
5zVKisBri6JH1fooBhUaVq	Time Passages	Al Stewart	46	5zVKisBri6JH1fooBhUaVq	Time Passages	1978	Soft Rock Drive	5zVKisBri6JH1fooBhUaVq	0.694_0.649	3	-7.176	1	0.0281	0.357	0.00258	0.0868	0.603	111.98	403040	NA	classic rock	NA
2eRYuzlSOBk3HlMsCSOLPJ	Baby Come Back	Player	56	2eRYuzlSOBk3HlMsCSOLPJ	Late Night Tales: Music For Pleasure	2012-06-11	Soft Rock Drive	2eRYuzlSOBk3HlMsCSOLPJ	0.645_0.604	5	-9.904	0	0.118	0.0713	0	0.129	0.545	156.436	214373	NA	classic rock	NA
31S6oGx81hVIjWz6cu5oNw	Chevy Van	Sammy Johns	45	31S6oGx81hVIjWz6cu5oNw	Sammy Johns	1973	Soft Rock Drive	31S6oGx81hVIjWz6cu5oNw	0.449_0.547	9	-12.259	1R	0.0351	0.457	0	0.0737	0.74	152.211	179000	NA	classic rock	NA
2BstRQGodshjGpeDGQiNgo	Do It Again	Steely Dan	69	2BstRQGodshjGpeDGQiNgo	Cant Buy A Thrill	1972-01-01	Soft Rock Drive	2BstRQGodshjGpeDGQiNgo	0.682_0.537	2	-10.254	0	0.0323	0.218	3.07e-05	0.0556	0.963	124.574	356733	NA	classic rock	NA
7pgAdesi3gGZO8lAyzOTvu	Little Jeannie	Elton John	45	7pgAdesi3gGZO8lAyzOTvu	21 At 33	1980-05-13	Soft Rock Drive	7pgAdesi3gGZO8lAyzOTvu	0.608_0.391	10	-17.042	1	0.0284	0.554	1.72e-05	0.0891	0.751	143.665	317000	NA	classic rock	NA
2hw2fDtNPkIowTNuQRmlnN	Sometimes When We Touch	Dan Hill	61	2hw2fDtNPkIowTNuQRmlnN	Longer Fuse	1977-07-05	Soft Rock Drive	2hw2fDtNPkIowTNuQRmlnN	0.589_0.348	2	-11.032	1R	0.038	0.685	6.99786296871025	0.0849	0.28	119.374	252707	NA	classic rock	NA
08o75xMKmGrKny6GsXrNJW	Little Lies	Fleetwood Mac	59	08o75xMKmGrKny6GsXrNJW	Greatest Hits	1988-11-21	Soft Rock Drive	08o75xMKmGrKny6GsXrNJW	0.63_0.688	2	-9.816	1	0.0266	0.124	4.78e-05	0.158	0.893	124.825	218040	NA	classic rock	NA
0nlZjTPzW6S9JIESuGfImT	Lowdown - Edit	Boz Scaggs	60	0nlZjTPzW6S9JIESuGfImT	Silk Degrees	1976	Soft Rock Drive	0nlZjTPzW6S9JIESuGfImT	0.662_0.788	11	-5.544	0	0.0635	0.0812	0.141	0.0351	0.929	116.499	315640	NA	classic rock	NA
3ggTCH9i9dJ0sRdAxFGzcr	Burn Down The Mission	Elton John	52	3ggTCH9i9dJ0sRdAxFGzcr	Tumbleweed Connection	1970-10-30	Soft Rock Drive	3ggTCH9i9dJ0sRdAxFGzcr	0.431_0.651	0	-10.161	1	0.0374	0.093	0.0346	0.168	0.544	122.227	382933	NA	classic rock	NA
4M0m4FUdc4wD2guhUHogLF	Sharing The Night Together	Dr. Hook	63	4M0m4FUdc4wD2guhUHogLF	Pleasure & Pain	1978	Soft Rock Drive	4M0m4FUdc4wD2guhUHogLF	0.619_0.686	1	-9.014	0R	0.0615	0.644	0	0.0996	0.757	76.923	174533	NA	classic rock	NA
4WSbbEjRQ7uE3IT9crL10B	What Can I Say	Boz Scaggs	52	4WSbbEjRQ7uE3IT9crL10B	Silk Degrees	1976	Soft Rock Drive	4WSbbEjRQ7uE3IT9crL10B	0.724_0.598	7	-6.522	1	0.0325	0.116	0.00725	0.0556	0.786	114.987	180693	NA	classic rock	NA
5VBcEJ4mtXTmVEJtc7hx2g	Midnight at the Oasis	Maria Muldaur	44	5VBcEJ4mtXTmVEJtc7hx2g	Maria Muldaur	1973	Soft Rock Drive	5VBcEJ4mtXTmVEJtc7hx2g	0.705_0.499	1	-7.969	1R	0.0265	0.409	6.59e-05	0.103	0.391	98.686	229507	NA	classic rock	NA
2TcwEYyydQuEMJwdmSgVLD	When I Need You - Remastered	Leo Sayer	53	2TcwEYyydQuEMJwdmSgVLD	Endless Flight	1976	Soft Rock Drive	2TcwEYyydQuEMJwdmSgVLD	0.597_0.342	8	-8.167	1R	0.0299	0.389	3.04e-05	0.114	0.11	109.609	253227	NA	classic rock	NA
72wERbZ4yx2cNaoEj5jYnl	Ace of Hearts	Chris Rea	36	72wERbZ4yx2cNaoEj5jYnl	The Works	2007-11-10	Soft Rock Drive	72wERbZ4yx2cNaoEj5jYnl	0.592_0.652	9	-10.351	1	0.0298	0.557	0.00119	0.0879	0.612	105.244	270986	NA	classic rock	NA
5gOd6zDC8vhlYjqbQdJVWP	Baker Street	Gerry Rafferty	69	5gOd6zDC8vhlYjqbQdJVWP	City To City	1978	Soft Rock Drive	5gOd6zDC8vhlYjqbQdJVWP	0.497_0.349	7	-14	1	0.0297	0.0929	0.028	0.259	0.421	113.762	365627	NA	classic rock	NA
6MfVSA5iKBPHzo6RGARjL0	Lost In Love	Air Supply	60	6MfVSA5iKBPHzo6RGARjL0	Lost in Love	1980-02-25	Soft Rock Drive	6MfVSA5iKBPHzo6RGARjL0	0.583_0.316	7	-19.292	1	0.0315	0.425	9.55238039363176	0.11	0.436	114.36	233867	NA	classic rock	NA
2Up5Gs5EJeAPeR3Ce5Aspi	He Got You	Ronnie Milsap	41	2Up5Gs5EJeAPeR3Ce5Aspi	Inside	1982-05-01	Soft Rock Drive	2Up5Gs5EJeAPeR3Ce5Aspi	0.862_0.499	10	-10.285	1	0.0359	0.176	7.64e-06	0.0618	0.78	105.203	211533	NA	classic rock	NA
4DvepM4TNDah4107ZPVHP6	Feel You Now	The Autumn Defense	36	4DvepM4TNDah4107ZPVHP6	The Autumn Defense	2007-02-01	Soft Rock Drive	4DvepM4TNDah4107ZPVHP6	0.594_0.541	5	-7.446	1	0.028	0.515	0.721	0.0763	0.625	72.97	273987	NA	classic rock	NA
15taea6JZLAfG5OX0pzfG6	Make Believe	TOTO	47	15taea6JZLAfG5OX0pzfG6	Toto IV	1982-04-08	Soft Rock Drive	15taea6JZLAfG5OX0pzfG6	0.659_0.573	11	-12.416	0	0.031	0.0398	2.57e-05	0.0692	0.901	141.747	223133	NA	classic rock	NA
61DLPczTvnkCwvwNqwPKgv	Carry on Wayward Son	Kansas	3	61DLPczTvnkCwvwNqwPKgv	The Ultimate Kansas	2002	Supernatural Classic Rock	61DLPczTvnkCwvwNqwPKgv	0.476_0.795	7	-5.753	1	0.0318	0.00251	0.000173	0.463	0.793	126.787	321827	NA	classic rock	NA
2PfBSkCKZDXMsJogMT0wML	Jump	Van Halen	15	2PfBSkCKZDXMsJogMT0wML	1984	1984-01-03	Supernatural Classic Rock	2PfBSkCKZDXMsJogMT0wML	0.547_0.822	0	-7.201	1	0.0292	0.0745	0.00943	0.0645	0.774	130.138	239560	NA	classic rock	NA
0XIvZ82aDF7JiSi3ZE320u	Rock You Like A Hurricane	Scorpions	14	0XIvZ82aDF7JiSi3ZE320u	Love At First Sting	1984-05-04	Supernatural Classic Rock	0XIvZ82aDF7JiSi3ZE320u	0.482_0.601	7	-12.846	1	0.0486	0.00853	0.000187	0.249	0.774	125.619	252493	NA	classic rock	NA
72h0DNOOO4HLaZHOW6cW7t	Animal	THE TRASH MERMAIDS	48	72h0DNOOO4HLaZHOW6cW7t	Animal	2019-12-06	Supernatural Classic Rock	72h0DNOOO4HLaZHOW6cW7t	0.184_0.81	9	-4.477	1	0.0675	0.00127	0.000197	0.128	0.0863	165.476	179347	NA	classic rock	NA
2RaA6kIcvomt77qlIgGhCT	Breaking the Law	Judas Priest	69	2RaA6kIcvomt77qlIgGhCT	British Steel	1980	Supernatural Classic Rock	2RaA6kIcvomt77qlIgGhCT	0.362_0.961	2	-5.664	1	0.0857	0.024	9.35e-06	0.159	0.491	164.019	153840	NA	classic rock	NA
473dVAB97y06dfl6OBb1uj	Talk Dirty To Me	Poison	54	473dVAB97y06dfl6OBb1uj	Double Dose: Ultimate Hits	3-01-01	Supernatural Classic Rock	473dVAB97y06dfl6OBb1uj	0.49_0.951	11	-3.888	1	0.0966	0.00888	0.00126	0.376	0.628	158.075	224960	NA	classic rock	NA
17lu4tymfnhmcIDlzBbtAb	For Those About to Rock (We Salute You)	AC/DC	58	17lu4tymfnhmcIDlzBbtAb	For Those About to Rock (We Salute You)	1981-11-23	Supernatural Classic Rock	17lu4tymfnhmcIDlzBbtAb	0.371_0.917	4	-5.724	1	0.102	0.000367	2.76518074956257	0.49	0.477	133.553	344240	NA	classic rock	NA
0SFS1LxNP5wgnoDA7nGKQu	Round and Round	Ratt	53	0SFS1LxNP5wgnoDA7nGKQu	Rhino Hi-Five: Ratt	2005-11-22	Supernatural Classic Rock	0SFS1LxNP5wgnoDA7nGKQu	0.616_0.965	11	-4.464	1	0.0613	0.0135	0.000174	0.119	0.405	126.535	266627	NA	classic rock	NA
2KH16WveTQWT6KOG9Rg6e2	Eye of the Tiger	Survivor	76	2KH16WveTQWT6KOG9Rg6e2	Rocky IV	1985	Supernatural Classic Rock	2KH16WveTQWT6KOG9Rg6e2	0.817_0.599	0	-9.249	0	0.0328	0.132	7.49744385420345	0.0873	0.548	108.873	245640	NA	classic rock	NA
3VsqqDTRWI8TfFV3QZ1Y2J	Army of the Sun	Doctor Pheabes	44	3VsqqDTRWI8TfFV3QZ1Y2J	Army of the Sun	2019-05-16	Supernatural Classic Rock	3VsqqDTRWI8TfFV3QZ1Y2J	0.437_0.924	0	-2.494	1	0.0708	0.00333	0	0.137	0.504	154.997	232473	NA	classic rock	NA
0bJncTmVkKIzgKK5jNopV8	Fly By Night	Rush	1	0bJncTmVkKIzgKK5jNopV8	Fly By Night	1975-02-15	Supernatural Classic Rock	0bJncTmVkKIzgKK5jNopV8	0.501_0.702	7	-8.543	1	0.0671	0.0872	6.23990524983965	0.0671	0.58	139.096	202200	NA	classic rock	NA
6gjOXtpuILSt4KB5vptcVY	In-A-Gadda-Da-Vida - Single Version	Iron Butterfly	0	6gjOXtpuILSt4KB5vptcVY	Rhino Hi-Five: Iron Butterfly	2006-05-16	Supernatural Classic Rock	6gjOXtpuILSt4KB5vptcVY	0.472_0.497	2	-10.438	0	0.0309	0.00298	3.57391004990786	0.195	0.794	119.503	173440	NA	classic rock	NA
7LZyhNjhyXj27iEXUYQYHo	Bad Company (Remastered Album Version)	Bad Company	4	7LZyhNjhyXj27iEXUYQYHo	Bad Company	1974	Supernatural Classic Rock	7LZyhNjhyXj27iEXUYQYHo	0.565_0.494	8	-10.008	1	0.0306	0.502	0.187	0.0731	0.385	114.113	287040	NA	classic rock	NA
2BVzcBHL8C2Cu44AfAkfLJ	Walk Away	James Gang	10	2BVzcBHL8C2Cu44AfAkfLJ	The Best Of Joe Walsh & The James Gang (1969-1974)	1997-01-01	Supernatural Classic Rock	2BVzcBHL8C2Cu44AfAkfLJ	0.603_0.762	8	-11.156	1	0.0342	0.0211	8.4170528595103	0.252	0.92	102.627	213427	NA	classic rock	NA
