track_id	ZZtrack_name89	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	pop	rap	rock	r&b	edm
5RBWxz4ScAPF3jxCVhB6bh	Pa vej (feat. Simon Jul)	Benjamin Hav	46	5RBWxz4ScAPF3jxCVhB6bh	Dit syge dyr	2020-01-10	DK rap	5RBWxz4ScAPF3jxCVhB6bh	0.738_0.69	1	-5.726	1	0.106	0.0848	0	0.102	0.692	150.179	220378	NA	hip hop	NA	NA	NA
7eXbrGTzY8wOtWnphDmF1t	Startede Sammen	Gobs	54	7eXbrGTzY8wOtWnphDmF1t	Startede Sammen	2019-09-27	DK rap	7eXbrGTzY8wOtWnphDmF1t	0.633_0.584	6	-7.124	1	0.0483	0.421	0	0.166	0.54	122.78	162711	NA	hip hop	NA	NA	NA
2UKPAH82dhYC4bJgAGd1d7	MALDIVERNE (feat. KESI)	Carmon	54	2UKPAH82dhYC4bJgAGd1d7	TALMODIGHED	2019-09-27	DK rap	2UKPAH82dhYC4bJgAGd1d7	0.685_0.698	11	-4.395	0	0.168	0.116	0	0.149	0.462	95.905	167540	NA	hip hop	NA	NA	NA
4q9oCsG4anq2w5AVLAbjPX	Ka Ikk	RH	49	4q9oCsG4anq2w5AVLAbjPX	Ka Ikk	2019-11-22	DK rap	4q9oCsG4anq2w5AVLAbjPX	0.776_0.72	10	-7.107	0	0.0524	0.0668	0	0.0751	0.456	103.927	170769	NA	hip hop	NA	NA	NA
4TWa40ZGCUDhtxykpoWCcq	Hele Vejen (feat. Gilli)	KESI	54	4TWa40ZGCUDhtxykpoWCcq	888	2019-09-06	DK rap	4TWa40ZGCUDhtxykpoWCcq	0.62_0.658	5	-5.433	0	0.0408	0.126	0	0.162	0.56	172.035	205708	NA	hip hop	NA	NA	NA
2Gb4mApBEJSEKq4HevgPmo	Gadesoldat	Beko	49	2Gb4mApBEJSEKq4HevgPmo	Gadesoldat	2019-11-29	DK rap	2Gb4mApBEJSEKq4HevgPmo	0.79_0.509	11	-7.165	0	0.242	0.0372	7.76471724919975	0.144	0.354	136.958	177314	NA	hip hop	NA	NA	NA
4zBQ3P1bEyCSoyxGqL0rzT	TALMODIGHED (feat. Stepz)	Carmon	17	4zBQ3P1bEyCSoyxGqL0rzT	TALMODIGHED (feat. Stepz)	2019-09-20	DK rap	4zBQ3P1bEyCSoyxGqL0rzT	0.576_0.676	6	-6.663	1	0.262	0.212	0	0.111	0.474	159.792	141644	NA	hip hop	NA	NA	NA
0vhJulS8V02SDpBTY2XQjI	Gothersgade	Artigeardit	56	0vhJulS8V02SDpBTY2XQjI	Gothersgade	2019-11-15	DK rap	0vhJulS8V02SDpBTY2XQjI	0.783_0.611	1	-7.362	0	0.187	0.165	0	0.0939	0.526	97.928	131717	NA	hip hop	NA	NA	NA
5zPOENTeR2jmL8l3QSBdp4	Samme Vej	NODE	49	5zPOENTeR2jmL8l3QSBdp4	Samme Vej	2019-11-04	DK rap	5zPOENTeR2jmL8l3QSBdp4	0.544_0.474	6	-9.491	1	0.281	0.465	0	0.152	0.443	100.157	129374	NA	hip hop	NA	NA	NA
7kcBLq8OZfn6cKE3Zgxle2	Cinderella	ICEKIID	54	7kcBLq8OZfn6cKE3Zgxle2	Cinderella	2019-10-11	DK rap	7kcBLq8OZfn6cKE3Zgxle2	0.596_0.655	1	-7.176	1	0.39	0.035	0	0.152	0.742	128.004	192578	NA	hip hop	NA	NA	NA
2yd52fQjwKXLm6CiZzxO8q	Samurai (feat. Sivas)	Stepz	54	2yd52fQjwKXLm6CiZzxO8q	STEPZOLOGI	2019-09-12	DK rap	2yd52fQjwKXLm6CiZzxO8q	0.824_0.645	9	-6.324	1	0.367	0.0173	2.76e-06	0.11	0.457	84.754	136309	NA	hip hop	NA	NA	NA
5dKHAZhVD7aHRqD0l0YNXi	Psycho (feat. Artigeardit)	Omar	53	5dKHAZhVD7aHRqD0l0YNXi	Psycho (feat. Artigeardit)	2019-09-20	DK rap	5dKHAZhVD7aHRqD0l0YNXi	0.778_0.572	5	-6.869	0	0.183	0.173	0	0.169	0.715	160.058	195094	NA	hip hop	NA	NA	NA
6MhfzzGpcBfSOSGveobKzS	Cassie (feat. Suspekt)	Xander	53	6MhfzzGpcBfSOSGveobKzS	Cassie (feat. Suspekt)	2019-12-27	DK rap	6MhfzzGpcBfSOSGveobKzS	0.76_0.685	11	-6.75	0	0.241	0.157	0	0.0978	0.633	155.939	247089	NA	hip hop	NA	NA	NA
5CxWsqMLQdUhjsJ4Y6Ml8E	G.F.P.	Marco Rahim	47	5CxWsqMLQdUhjsJ4Y6Ml8E	G.F.P.	2019-12-27	DK rap	5CxWsqMLQdUhjsJ4Y6Ml8E	0.952_0.614	11	-6.118	0A	0.171	0.00208	0.000594	0.0856	0.529	122.031	119707	NA	hip hop	NA	NA	NA
0oU8abbfuFb4VPaN24ZxaN	Cara Mia (feat. Sivas & KESI)	Stepz	47	0oU8abbfuFb4VPaN24ZxaN	STEPZOLOGI	2019-09-12	DK rap	0oU8abbfuFb4VPaN24ZxaN	0.807_0.755	6	-4.232	0	0.232	0.0411	0	0.0703	0.676	96.054	154930	NA	hip hop	NA	NA	NA
1CPylrbel65jjZ2jcAuCH0	Dig	Benjamin Hav	51	1CPylrbel65jjZ2jcAuCH0	Spice up your life	2020-01-03	DK rap	1CPylrbel65jjZ2jcAuCH0	0.865_0.624	4	-4.758	0	0.0779	0.0495	0.000151	0.0865	0.399	104.034	177098	NA	hip hop	NA	NA	NA
7xCKov7FR4JjlgukQGzfrW	Praeg Pa Kortet	DON x LEE x BARBER	47	7xCKov7FR4JjlgukQGzfrW	Praeg Pa Kortet	2019-09-20	DK rap	7xCKov7FR4JjlgukQGzfrW	0.538_0.71	7	-6.089	0	0.291	0.109	9.78260139741469	0.052	0.702	160.572	178250	NA	hip hop	NA	NA	NA
1jqnsryYIlRHMymkt4EM8G	Ludo	Xabski	51	1jqnsryYIlRHMymkt4EM8G	Ludo	2019-10-11	DK rap	1jqnsryYIlRHMymkt4EM8G	0.626_0.62	1	-8.725	0	0.0834	0.243	1.04e-06	0.105	0.277	103.443	194633	NA	hip hop	NA	NA	NA
6R3NpWbg7Zew8jCGA1Nc2q	Ghettostjerne (feat. ZK)	NODE	49	6R3NpWbg7Zew8jCGA1Nc2q	Samme Vej	2019-11-08	DK rap	6R3NpWbg7Zew8jCGA1Nc2q	0.766_0.66	4	-5.673	0	0.117	0.288	0	0.0927	0.462	91.999	196387	NA	hip hop	NA	NA	NA
6ltPEsP4edATzvinHOzvk2	Still D.R.E.	Dr. Dre	18	6ltPEsP4edATzvinHOzvk2	2001 (Explicit Version)	1999-01-01	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	6ltPEsP4edATzvinHOzvk2	0.814_0.779	11	-3.271	1	0.235	0.175	0.000671	0.0605	0.544	93.43	268005	NA	southern hip hop	NA	NA	NA
3jagJCUbdqhDSPuxP8cAqF	Work It	Missy Elliott	70	3jagJCUbdqhDSPuxP8cAqF	Under Construction	2002-11-11	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	3jagJCUbdqhDSPuxP8cAqF	0.884_0.677	1	-5.603	1A	0.283	0.0778	0	0.0732	0.584	101.868	263227	NA	southern hip hop	NA	NA	NA
5qTvkDrSfvwDv6RBjjcfQr	Get Busy	Sean Paul	71	5qTvkDrSfvwDv6RBjjcfQr	Dutty Rock	2002-11-12	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	5qTvkDrSfvwDv6RBjjcfQr	0.735_0.824	10	-4.143	0	0.036	0.615	0	0.158	0.726	100.202	211666	NA	southern hip hop	NA	NA	NA
7I4zJamsReVjDMmx8GkH5r	Kingdom Come	Demi Lovato	1	7I4zJamsReVjDMmx8GkH5r	Confident	2015-10-16	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	7I4zJamsReVjDMmx8GkH5r	0.563_0.809	5	-5.09	0	0.0768	0.0276	0	0.365	0.275	176.029	244014	NA	southern hip hop	NA	NA	NA
4LmzPJDil70LpiApWfOI6O	Milkshake	Kelis	55	4LmzPJDil70LpiApWfOI6O	The Hits	2008	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	4LmzPJDil70LpiApWfOI6O	0.887_0.774	1	-6.108	1	0.0434	0.00933	0.0213	0.159	0.826	113	182813	NA	southern hip hop	NA	NA	NA
2JI71GHwq2LN8mtq3iCLYo	CoCo	O.T. Genasis	64	2JI71GHwq2LN8mtq3iCLYo	CoCo	2014-11-10	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	2JI71GHwq2LN8mtq3iCLYo	0.886_0.628	8	-5.949	1	0.131	0.00215	1.15e-05	0.31	0.178	119.906	239574	NA	southern hip hop	NA	NA	NA
0YtPUj1uKaCccyr4ubrX3K	Glow Up	Meek Mill	35	0YtPUj1uKaCccyr4ubrX3K	Glow Up	3000-05-22	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	0YtPUj1uKaCccyr4ubrX3K	0.741_0.792	5	-4.143	1A	0.113	0.0862	0	0.113	0.593	76.075	210429	NA	southern hip hop	NA	NA	NA
7ouItOD31hjhdOYeIBcQaR	The Water Dance (feat. Pitbull)	Chris Porter	44	7ouItOD31hjhdOYeIBcQaR	The Water Dance (feat. Pitbull)	2015-07-14	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	7ouItOD31hjhdOYeIBcQaR	0.88_0.796	7	-5.537	1	0.106	0.173	0	0.199	0.7	105.065	222770	NA	southern hip hop	NA	NA	NA
5s6YxDJaHIz08u1Wj0KGnZ	Mek It Bunx Up	DeeWunn	52	5s6YxDJaHIz08u1Wj0KGnZ	Mek it Bunx Up (feat. Marcy Chin) - Single	2013-10-03	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	5s6YxDJaHIz08u1Wj0KGnZ	0.947_0.806	11	-4.191	0	0.296	0.00815	3.56994445531163	0.0811	0.634	99.999	215700	NA	southern hip hop	NA	NA	NA
0qof4XKrb3VLXVXnkvsTmg	Lay Up	Future	0	0qof4XKrb3VLXVXnkvsTmg	Beast Mode	2016-01-15	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	0qof4XKrb3VLXVXnkvsTmg	0.532_0.604	7	-7.273	0	0.348	0.371	0	0.114	0.538	95.307	167160	NA	southern hip hop	NA	NA	NA
4H4aA1Cg69dB46GWkK74mx	Swine	Lady Gaga	1	4H4aA1Cg69dB46GWkK74mx	ARTPOP	2013-01-01	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	4H4aA1Cg69dB46GWkK74mx	0.712_0.861	0	-3.625	1	0.136	0.0062	3.42e-05	0.634	0.209	127.89	268600	NA	southern hip hop	NA	NA	NA
6QicTxeiSaRkPnkGDUvYOs	Pretty Girls	Britney Spears	59	6QicTxeiSaRkPnkGDUvYOs	Pretty Girls	2015-05-04	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	6QicTxeiSaRkPnkGDUvYOs	0.834_0.831	7	-6.061	0	0.0745	0.00799	0	0.217	0.788	103.009	163960	NA	southern hip hop	NA	NA	NA
0jG92AlXau21qgCQRxGLic	One Minute Man (feat. Ludacris)	Missy Elliott	56	0jG92AlXau21qgCQRxGLic	Miss E... So Addictive	2001-05-14	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	0jG92AlXau21qgCQRxGLic	0.622_0.669	9	-8.419	1	0.329	0.0266	2.97e-06	0.152	0.57	93.839	252987	NA	southern hip hop	NA	NA	NA
4AYJCUwrr4qlly9XKdZ4Pj	Diddy Pop	Spol	0	4AYJCUwrr4qlly9XKdZ4Pj	Self Titled	2014-05-13	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	4AYJCUwrr4qlly9XKdZ4Pj	0.943_0.931	11	-2.246	0	0.162	0.0088	0.402	0.057	0.504	100.01	189600	NA	southern hip hop	NA	NA	NA
37AJxyHmL3ShqtPnkpbbDN	Birds	Migos	42	37AJxyHmL3ShqtPnkpbbDN	No Label II	2014-06-03	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	37AJxyHmL3ShqtPnkpbbDN	0.84_0.561	1	-8.259	1	0.205	0.0895	0	0.362	0.283	132	278608	NA	southern hip hop	NA	NA	NA
33JcUj9qQDayKswunZP9ar	Best Friend	Young Thug	65	33JcUj9qQDayKswunZP9ar	Best Friend	2015-11-20	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	33JcUj9qQDayKswunZP9ar	0.959_0.598	8	-5.534	1	0.0713	0.0358	5.71312532830052	0.358	0.408	127.029	213000	NA	southern hip hop	NA	NA	NA
63wKtmUg754umO8SglEL79	Jealous	Beyonce	55	63wKtmUg754umO8SglEL79	BEYONCE [Platinum Edition]	2014-11-24	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	63wKtmUg754umO8SglEL79	0.589_0.541	8	-10.087	1A	0.163	0.122	4.78890743481461	0.0882	0.236	133.97	184013	NA	southern hip hop	NA	NA	NA
6l4qV9VNeCOesvcLPJMO9y	Faneto	Chief Keef	57	6l4qV9VNeCOesvcLPJMO9y	Chiraq Villian	2014-11-18	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	6l4qV9VNeCOesvcLPJMO9y	0.849_0.755	1	-7.399	0	0.363	0.346	0	0.0564	0.393	144.186	206655	NA	southern hip hop	NA	NA	NA
6AakzlXIJkSzKCIllG4gdf	Black Connection	Camp Lo	34	6AakzlXIJkSzKCIllG4gdf	Uptown Saturday Night	1997-01-28	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	6AakzlXIJkSzKCIllG4gdf	0.566_0.834	7	-6.839	1	0.3	0.0604	0	0.283	0.361	84.033	247133	NA	southern hip hop	NA	NA	NA
1jk9c0gZI0wbn5GvAj7PBV	Check	Young Thug	65	1jk9c0gZI0wbn5GvAj7PBV	Barter 6	2015-04-16	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	1jk9c0gZI0wbn5GvAj7PBV	0.667_0.581	0	-5.164	0	0.323	0.0428	0	0.183	0.368	110.953	230693	NA	southern hip hop	NA	NA	NA
33ZXjLCpiINn8eQIDYEPTD	Shook Ones, Pt. II	Mobb Deep	73	33ZXjLCpiINn8eQIDYEPTD	The Infamous	1995-04-25	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	33ZXjLCpiINn8eQIDYEPTD	0.763_0.786	10	-6.472	0	0.229	0.0146	0.0114	0.0817	0.504	93.857	325507	NA	southern hip hop	NA	NA	NA
1RkOJtrrYNeF5DLVtx0CG4	Kobe	Chief Keef	46	1RkOJtrrYNeF5DLVtx0CG4	Finally Rich (Deluxe)	2012-01-01	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	1RkOJtrrYNeF5DLVtx0CG4	0.853_0.769	1	-5.95	1	0.217	0.0502	0	0.304	0.694	136.045	211787	NA	southern hip hop	NA	NA	NA
28LskEUYL0n7iMmPf4I2Cg	Trylogy	Kurupt	25	28LskEUYL0n7iMmPf4I2Cg	Tha Streetz Iz A Mutha (Digitally Remastered)	2012-10-24	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	28LskEUYL0n7iMmPf4I2Cg	0.527_0.754	0	-8.255	1	0.621	0.53	0	0.181	0.407	69.206	135507	NA	southern hip hop	NA	NA	NA
1RjU7UhRICmdFPKxCucLgq	Hell on Earth (Front Lines)	Mobb Deep	66	1RjU7UhRICmdFPKxCucLgq	Hell On Earth (Explicit)	1996-11-19	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	1RjU7UhRICmdFPKxCucLgq	0.875_0.658	0	-3.641	1	0.359	0.275	3.60800991875585	0.122	0.661	92.039	274093	NA	southern hip hop	NA	NA	NA
6G7cu4Xk2u5HXdJLL8SKmG	So Much Pain	S.A.S	1	6G7cu4Xk2u5HXdJLL8SKmG	Regal Rap EP	2014-09-29	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	6G7cu4Xk2u5HXdJLL8SKmG	0.551_0.883	1	-5.919	0	0.0913	0.118	0	0.109	0.2	79.991	241000	NA	southern hip hop	NA	NA	NA
3xv229qX6gFRYgplFCTKBl	Paparazzi - Live	Xzibit	40	3xv229qX6gFRYgplFCTKBl	At The Speed Of Life	1996-11-08	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	3xv229qX6gFRYgplFCTKBl	0.675_0.642	8	-10.237	0A	0.351	0.856	0.0164	0.176	0.568	92.397	236307	NA	southern hip hop	NA	NA	NA
665oXME7uvJTGulIxuKkjQ	Shout	S.A.S.	2	665oXME7uvJTGulIxuKkjQ	Galaxy Fly	2013-12-02	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	665oXME7uvJTGulIxuKkjQ	0.277_0.84	8	-6.511	1	0.493	0.114	0	0.0839	0.193	197.24	189960	NA	southern hip hop	NA	NA	NA
13ZiA95houLXuLxkbwghQ1	Gang	Lil Reese	22	13ZiA95houLXuLxkbwghQ1	Supa Savage 2	2015-06-30	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	13ZiA95houLXuLxkbwghQ1	0.658_0.491	10	-13.516	0	0.249	0.812	9.78e-05	0.333	0.229	110.044	154667	NA	southern hip hop	NA	NA	NA
722tgOgdIbNe3BEyLnejw4	Black Skinhead	Kanye West	75	722tgOgdIbNe3BEyLnejw4	Yeezus	2013-01-01	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	722tgOgdIbNe3BEyLnejw4	0.766_0.821	1	-6.124	1	0.268	0.00112	0	0.168	0.299	130.073	188013	NA	southern hip hop	NA	NA	NA
275a9yzwGB6ncAW4SxY7q3	Panda	Desiigner	71	275a9yzwGB6ncAW4SxY7q3	Panda	2016-02-26	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	275a9yzwGB6ncAW4SxY7q3	0.685_0.731	10	-5.503	0	0.414	0.0292	0	0.369	0.266	145.245	247867	NA	southern hip hop	NA	NA	NA
2ACys0pX0SjmpQmQWzp7wt	Jersey	Future	62	2ACys0pX0SjmpQmQWzp7wt	What A Time To Be Alive	2015-09-20	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	2ACys0pX0SjmpQmQWzp7wt	0.758_0.526	5	-10.81	0	0.255	0.509	0.000467	0.0913	0.312	146.054	188703	NA	southern hip hop	NA	NA	NA
1FvU97lrWOG2NRxErh6OZz	Bad and Boujee (feat. Lil Uzi Vert)	Migos	61	1FvU97lrWOG2NRxErh6OZz	Bad and Boujee (feat. Lil Uzi Vert)	2016-10-28	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	1FvU97lrWOG2NRxErh6OZz	0.897_0.661	8	-6.2	0A	0.27	0.0633	0	0.116	0.193	127.081	334467	NA	southern hip hop	NA	NA	NA
1AI5EqOqDVmOKAn13cGx92	Que Passa Amigo	Tropkillaz	38	1AI5EqOqDVmOKAn13cGx92	Que Passa Amigo	2015-10-30	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	1AI5EqOqDVmOKAn13cGx92	0.701_0.844	9	-7.366	1	0.0473	0.00917	0.19	0.113	0.0883	100.007	219025	NA	southern hip hop	NA	NA	NA
4gmtKUjYw3JuuujVUwReiN	Mutant Brain	Sam Spiegel	0	4gmtKUjYw3JuuujVUwReiN	Mutant Brain	2016-08-26	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	4gmtKUjYw3JuuujVUwReiN	0.706_0.947	1	-4.654	1	0.182	0.0176	6.04269936345518	0.0529	0.298	99.976	202933	NA	southern hip hop	NA	NA	NA
4pdPtRcBmOSQDlJ3Fk945m	Let Me Love You	DJ Snake	21	4pdPtRcBmOSQDlJ3Fk945m	Encore	2016-08-05	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	4pdPtRcBmOSQDlJ3Fk945m	0.476_0.718	8	-5.309	1	0.0576	0.0784	1.02e-05	0.122	0.142	199.864	205947	NA	southern hip hop	NA	NA	NA
7BKLCZ1jbUBVqRi2FVlTVw	Closer (feat. Halsey)	The Chainsmokers	85	7BKLCZ1jbUBVqRi2FVlTVw	Closer (feat. Halsey)	2016-07-29	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	7BKLCZ1jbUBVqRi2FVlTVw	0.748_0.524	8	-5.599	1	0.0338	0.414	0	0.111	0.661	95.01	244960	NA	southern hip hop	NA	NA	NA
4a87wpeqAcOv03pYihEzku	Broccoli (feat. Lil Yachty)	DRAM	56	4a87wpeqAcOv03pYihEzku	Broccoli (feat. Lil Yachty)	2016-09-05	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	4a87wpeqAcOv03pYihEzku	0.886_0.525	8	-7.39	1	0.131	0.236	0	0.057	0.708	145.99	225205	NA	southern hip hop	NA	NA	NA
6iDsVm1jiN7dQe20LdNRqn	Cheerleader (Ricky Blaze Remix)	OMI	29	6iDsVm1jiN7dQe20LdNRqn	Cheerleader (Remixes)	2014-04-08	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	6iDsVm1jiN7dQe20LdNRqn	0.733_0.716	1	-6.035	0	0.117	0.0031	1.58e-06	0.077	0.923	133.261	183110	NA	southern hip hop	NA	NA	NA
4h6omEIukDMaWJpM70XEHG	Roll the Bass	Major Lazer	0	4h6omEIukDMaWJpM70XEHG	Peace Is The Mission	2015-06-01	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	4h6omEIukDMaWJpM70XEHG	0.573_0.941	1	-3.593	0	0.0483	0.0254	3.25141034810804	0.182	0.624	150.045	226000	NA	southern hip hop	NA	NA	NA
5XJJdNPkwmbUwE79gv0NxK	Gold Digger	Kanye West	17	5XJJdNPkwmbUwE79gv0NxK	Late Registration	2005-01-01	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	5XJJdNPkwmbUwE79gv0NxK	0.646_0.696	1	-5.572	0	0.342	0.0192	0	0.0762	0.625	92.88	207401	NA	southern hip hop	NA	NA	NA
1OxQ2XVu33ncQTboznnLNe	Bashment	Ape Drums	35	1OxQ2XVu33ncQTboznnLNe	Bashment	2014-03-04	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	1OxQ2XVu33ncQTboznnLNe	0.903_0.791	4	-3.026	0	0.272	0.0401	0.293	0.0638	0.385	104.953	155637	NA	southern hip hop	NA	NA	NA
3lyeSiAIdLoZUHhV8psOTI	Feed Me Dope	Future	56	3lyeSiAIdLoZUHhV8psOTI	SUPER SLIMEY	3000-10-20	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	3lyeSiAIdLoZUHhV8psOTI	0.853_0.688	8	-6.509	0	0.296	0.0118	0	0.151	0.565	150.012	166693	NA	southern hip hop	NA	NA	NA
376KnY4TrgBITxjlnbnmIy	Cut It (feat. Young Dolph)	O.T. Genasis	63	376KnY4TrgBITxjlnbnmIy	Cut It (feat. Young Dolph)	2015-09-25	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	376KnY4TrgBITxjlnbnmIy	0.875_0.673	7	-4.184	1	0.0932	0.135	0	0.292	0.231	130	222600	NA	southern hip hop	NA	NA	NA
5StUs128KSibE16fxntBSL	Kanye West (feat. Wyclef Jean)	Young Thug	52	5StUs128KSibE16fxntBSL	JEFFERY	2016-08-26	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	5StUs128KSibE16fxntBSL	0.851_0.614	5	-6.668	0	0.1	0.046	0	0.0716	0.429	107.971	342720	NA	southern hip hop	NA	NA	NA
2pBzr1GZRIQPfgsccD6H11	What Money About	Bankroll Mafia	17	2pBzr1GZRIQPfgsccD6H11	Bankroll Mafia	2016-04-22	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	2pBzr1GZRIQPfgsccD6H11	0.876_0.587	7	-5.035	1	0.0953	0.036	0	0.145	0.128	129.993	236627	NA	southern hip hop	NA	NA	NA
3zlXiQYeJJh3BN4up7zSFb	Take That	The Game	0	3zlXiQYeJJh3BN4up7zSFb	Blood Moon: Year Of The Wolf	2014-11-14	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	3zlXiQYeJJh3BN4up7zSFb	0.762_0.545	9	-7.248	1	0.0432	0.0919	6.02e-05	0.176	0.411	99.029	184280	NA	southern hip hop	NA	NA	NA
4B0tKXJguUl5YqW5wDcjNe	Came To Do	Chris Brown	2	4B0tKXJguUl5YqW5wDcjNe	X (Deluxe Version)	2014-09-12	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	4B0tKXJguUl5YqW5wDcjNe	0.745_0.637	8	-4.946	1	0.0439	0.0206	0	0.0721	0.531	97.955	228400	NA	southern hip hop	NA	NA	NA
2Vf2Pflg5rTWSvSCK4qq4A	Privacy	Chris Brown	63	2Vf2Pflg5rTWSvSCK4qq4A	Privacy	3000-03-24	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	2Vf2Pflg5rTWSvSCK4qq4A	0.741_0.58	0	-7.741	1	0.378	0.153	0	0.109	0.428	97.092	220964	NA	southern hip hop	NA	NA	NA
7ujx3NYtwO2LkmKGz59mXp	HUMBLE.	Kendrick Lamar	12	7ujx3NYtwO2LkmKGz59mXp	DAMN.	3000-04-14	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	7ujx3NYtwO2LkmKGz59mXp	0.906_0.625	1	-6.779	0	0.0903	0.000243	3.23e-05	0.0975	0.423	150.018	177000	NA	southern hip hop	NA	NA	NA
21xJVN5wEbJogczYxfZhqR	Black Beatles	Rae Sremmurd	10	21xJVN5wEbJogczYxfZhqR	SremmLife 2 (Deluxe)	2016-08-12	◤ Hip Hop Dance Music - Urban - Trap - Breaking Locking Popping Bopping - WOD - World of Dance	21xJVN5wEbJogczYxfZhqR	0.794_0.647	0	-6.232	1	0.0628	0.158	0	0.139	0.345	145.945	291893	NA	southern hip hop	NA	NA	NA
