track_id	ZZtrack_name89	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	rap	rock	latin	r&b
137VK6DhNh2f6qhx1CaQ4g	Umsatzfixiert	Capital Bra	39	137VK6DhNh2f6qhx1CaQ4g	BLYAT	2017-09-29	GANGSTA Rap	137VK6DhNh2f6qhx1CaQ4g	0.802_0.682	9	-6.783	1	0.568	0.505	0	0.103	0.589	96.896	143987	gangster rap	NA	NA	NA
3dA1Z1MFUVbdY796jNEjr2	Schnell machen	Sa4	54	3dA1Z1MFUVbdY796jNEjr2	Schnell machen	2017-10-13	GANGSTA Rap	3dA1Z1MFUVbdY796jNEjr2	0.71_0.618	9	-5.227	1Q	0.343	0.349	1.81e-06	0.0815	0.634	91.02	214187	gangster rap	NA	NA	NA
0cD95iBmLYrI92Tfdr1coS	Fur die Gang	Bosca	19	0cD95iBmLYrI92Tfdr1coS	Parkplatzmusik, Vol.1	2017-09-01	GANGSTA Rap	0cD95iBmLYrI92Tfdr1coS	0.478_0.729	6	-8.538	1	0.732	0.0714	0	0.101	0.532	85.151	188464	gangster rap	NA	NA	NA
7qLqv48Sl8JTFRlqotyvfY	Mondsichel	Celo & Abdi	0	7qLqv48Sl8JTFRlqotyvfY	Mondsichel	2017-10-13	GANGSTA Rap	7qLqv48Sl8JTFRlqotyvfY	0.544_0.59	4	-6.677	0	0.464	0.265	0	0.092	0.32	80.026	297324	gangster rap	NA	NA	NA
1POTZrX87UB3Ox8j86OT6C	Intro	Olexesh	11	1POTZrX87UB3Ox8j86OT6C	Nu Eta Da	2014-03-07	GANGSTA Rap	1POTZrX87UB3Ox8j86OT6C	0.72_0.9	5	-4.34	1	0.394	0.188	6.75268951952457	0.365	0.607	90.403	149984	gangster rap	NA	NA	NA
5gVkQehV7dXjnau9jjfJ7a	Gamechanger	Kollegah	0	5gVkQehV7dXjnau9jjfJ7a	Gamechanger	2017-11-03	GANGSTA Rap	5gVkQehV7dXjnau9jjfJ7a	0.727_0.757	8	-5.785	1	0.14	0.294	0	0.115	0.647	150.002	210990	gangster rap	NA	NA	NA
15puTooEPaB3CTeFsNCqst	Meister Yoda	Azet	49	15puTooEPaB3CTeFsNCqst	Fast Life	2016-06-03	GANGSTA Rap	15puTooEPaB3CTeFsNCqst	0.868_0.51	0	-5.792	0	0.352	0.469	0	0.108	0.497	134.193	232257	gangster rap	NA	NA	NA
0Q4UnABWc02jPFQwzx96EJ	Bunker	Sa4	44	0Q4UnABWc02jPFQwzx96EJ	Neue deutsche Quelle	2017-11-10	GANGSTA Rap	0Q4UnABWc02jPFQwzx96EJ	0.529_0.685	6	-6.34	0	0.392	0.246	0.0239	0.0761	0.644	93.055	137856	gangster rap	NA	NA	NA
639uCLPslNZLSWWMenLli1	Allstars	Sa4	57	639uCLPslNZLSWWMenLli1	Neue deutsche Quelle	2017-11-10	GANGSTA Rap	639uCLPslNZLSWWMenLli1	0.569_0.798	11	-4.693	0	0.409	0.069	0	0.107	0.476	93.446	319347	gangster rap	NA	NA	NA
2oW8pBaoHKnG2zf7auryUH	Fast Life	Azet	56	2oW8pBaoHKnG2zf7auryUH	Fast Life	2016-06-03	GANGSTA Rap	2oW8pBaoHKnG2zf7auryUH	0.735_0.638	4	-8.458	0Q	0.501	0.351	0	0.125	0.601	97.824	156736	gangster rap	NA	NA	NA
0RtlVbd43hv2XWgygGRDPz	Ready to Die	18 Karat	44	0RtlVbd43hv2XWgygGRDPz	PUSHA	2017-04-07	GANGSTA Rap	0RtlVbd43hv2XWgygGRDPz	0.76_0.782	7	-4.237	1	0.36	0.0787	0	0.133	0.503	95.151	265588	gangster rap	NA	NA	NA
5cchJci8fb4K0b0i66s5pA	Mufasa	Azzi Memo	36	5cchJci8fb4K0b0i66s5pA	Trap n Haus (Deluxe Edition)	2017-05-26	GANGSTA Rap	5cchJci8fb4K0b0i66s5pA	0.474_0.679	0	-6.167	0	0.285	0.121	0	0.139	0.0775	129.881	235952	gangster rap	NA	NA	NA
5OdBi3RisDymZXw0oEr8xV	Best Friends (feat. Bushido)	Ali Bumaye	36	5OdBi3RisDymZXw0oEr8xV	Rumble in the Jungle	2016-06-03	GANGSTA Rap	5OdBi3RisDymZXw0oEr8xV	0.635_0.707	10	-5.023	1	0.317	0.284	0	0.102	0.296	84.698	183573	gangster rap	NA	NA	NA
1nP69R7Nc3yIbiN6EUNyZi	Gjynah	Azet	43	1nP69R7Nc3yIbiN6EUNyZi	Gjynah	2017-12-08	GANGSTA Rap	1nP69R7Nc3yIbiN6EUNyZi	0.691_0.793	1	-5.154	1	0.184	0.00211	0	0.0668	0.428	119.562	187270	gangster rap	NA	NA	NA
2TKXBTeElco8EEnXtRkFdQ	MOB	Olexesh	43	2TKXBTeElco8EEnXtRkFdQ	MOB	2017-12-15	GANGSTA Rap	2TKXBTeElco8EEnXtRkFdQ	0.805_0.556	1	-8.078	0	0.283	0.365	0	0.119	0.601	83.002	239854	gangster rap	NA	NA	NA
6GMeUoXO7Xm9q0U1OziRjq	Mayday Mayday	Bonez MC	37	6GMeUoXO7Xm9q0U1OziRjq	Sampler 3	2015-01-30	GANGSTA Rap	6GMeUoXO7Xm9q0U1OziRjq	0.53_0.592	1	-6.781	1	0.546	0.0841	0	0.224	0.0894	84.979	162067	gangster rap	NA	NA	NA
05SgVqTnF4qEMvKSGPeRSD	Ich Binnezz	Bonez MC	41	05SgVqTnF4qEMvKSGPeRSD	Sampler 3	2015-01-30	GANGSTA Rap	05SgVqTnF4qEMvKSGPeRSD	0.615_0.705	11	-6.222	1	0.494	0.0316	0	0.667	0.284	104.335	246107	gangster rap	NA	NA	NA
4f8AcONRDFSTj0eanWITR1	Knast Oder Tod (remix feat. Dardan)	Nate57	32	4f8AcONRDFSTj0eanWITR1	Knast oder Tod	2018-01-07	GANGSTA Rap	4f8AcONRDFSTj0eanWITR1	0.856_0.652	9	-6.924	0	0.234	0.601	7.76e-05	0.138	0.408	141.08	206444	gangster rap	NA	NA	NA
5mCndxGz2kVjrIG1X8yLvc	Ich komm allein	Olexesh	9	5mCndxGz2kVjrIG1X8yLvc	Strassencocktail (Deluxe Version)	2015-09-25	GANGSTA Rap	5mCndxGz2kVjrIG1X8yLvc	0.786_0.728	1	-5.744	1	0.344	0.101	0	0.0903	0.487	116.934	199480	gangster rap	NA	NA	NA
3P5ZMbUFyv5XnJ8WYi0vdZ	Ich weiss was gut ist	Olexesh	10	3P5ZMbUFyv5XnJ8WYi0vdZ	Strassencocktail (Deluxe Version)	2015-09-25	GANGSTA Rap	3P5ZMbUFyv5XnJ8WYi0vdZ	0.78_0.525	7	-7.427	1	0.34	0.0377	1.01e-05	0.072	0.54	140.096	165092	gangster rap	NA	NA	NA
0KR3kva01902glhgaqlzp0	Gopnik	Olexesh	36	0KR3kva01902glhgaqlzp0	Gopnik	2018-01-26	GANGSTA Rap	0KR3kva01902glhgaqlzp0	0.784_0.688	1	-7.924	1	0.344	0.0253	0	0.23	0.365	121.919	200083	gangster rap	NA	NA	NA
67m9pQTDkmKFdmqgi1E6YO	AMG	Fler	0	67m9pQTDkmKFdmqgi1E6YO	AMG	2018-01-12	GANGSTA Rap	67m9pQTDkmKFdmqgi1E6YO	0.672_0.525	11	-8.253	0	0.398	0.151	0	0.268	0.433	132.654	209342	gangster rap	NA	NA	NA
5hqelGWfhBo8On7e7Kk5HD	Magisch	Olexesh	52	5hqelGWfhBo8On7e7Kk5HD	Magisch	2018-02-16	GANGSTA Rap	5hqelGWfhBo8On7e7Kk5HD	0.584_0.655	0	-5.591	0	0.0871	0.394	2e-05	0.0944	0.539	98.008	247708	gangster rap	NA	NA	NA
6X0pg9AHaLYLq8Cy5j8Suz	Qa bone	Azet	58	6X0pg9AHaLYLq8Cy5j8Suz	Qa bone	2017-12-27	GANGSTA Rap	6X0pg9AHaLYLq8Cy5j8Suz	0.768_0.943	9	-2.875	1	0.127	0.219	3.35974570086692	0.115	0.822	125.139	190320	gangster rap	NA	NA	NA
3AaZtZVrkVvE7fnLP80LLh	Verkauft	RAF Camora	48	3AaZtZVrkVvE7fnLP80LLh	Anthrazit RR	2017-12-15	GANGSTA Rap	3AaZtZVrkVvE7fnLP80LLh	0.768_0.779	4	-6.618	0	0.0578	0.596	0.00144	0.0898	0.389	108.014	198555	gangster rap	NA	NA	NA
3KIojVo2dIYpClKTlAiLjA	Czech Republic	Zuna	41	3KIojVo2dIYpClKTlAiLjA	Mele7	2017-04-14	GANGSTA Rap	3KIojVo2dIYpClKTlAiLjA	0.906_0.728	11	-6.131	0	0.266	0.264	0	0.104	0.167	117.083	147285	gangster rap	NA	NA	NA
1iSctFzf915OKMmqu6M65o	Treppenhaus Authentic	Olexesh	22	1iSctFzf915OKMmqu6M65o	Nu Eta Da	2014-03-07	GANGSTA Rap	1iSctFzf915OKMmqu6M65o	0.664_0.854	0	-4.925	1	0.553	0.111	7.62199695189483	0.276	0.754	125.411	130957	gangster rap	NA	NA	NA
3H8n2CHfv2tV1UYsIO0OwG	Balenciaga	Ufo361	50	3H8n2CHfv2tV1UYsIO0OwG	Balenciaga	2018-02-23	GANGSTA Rap	3H8n2CHfv2tV1UYsIO0OwG	0.755_0.554	7	-7.449	0	0.106	0.122	0.000377	0.109	0.178	137.075	200821	gangster rap	NA	NA	NA
1jaVHAdoEONRCrcNvRtCFY	Vorankommen	Luciano	55	1jaVHAdoEONRCrcNvRtCFY	Eiskalt	2017-11-17	GANGSTA Rap	1jaVHAdoEONRCrcNvRtCFY	0.69_0.486	11	-7.581	0	0.44	0.135	0.000499	0.0891	0.538	102.964	201493	gangster rap	NA	NA	NA
4vOVlcGbOLDYlYIpZkU6VU	Airmax gegen Kopf	Dardan	53	4vOVlcGbOLDYlYIpZkU6VU	Airmax gegen Kopf	2018-02-02	GANGSTA Rap	4vOVlcGbOLDYlYIpZkU6VU	0.712_0.84	1	-4.989	1	0.283	0.221	0	0.123	0.299	150.163	166000	gangster rap	NA	NA	NA
7JDyBLjOijEpNJGXn3F7MN	Bossaura - Remastered	Kollegah	0	7JDyBLjOijEpNJGXn3F7MN	Legacy - Best Of	2017-07-14	GANGSTA Rap	7JDyBLjOijEpNJGXn3F7MN	0.587_0.785	10	-6.106	0	0.331	0.198	0	0.167	0.33	88.037	363200	gangster rap	NA	NA	NA
60RpCIrhpFyxXE8foFsFaL	Auf einmal sind alle korrekt (feat. Bonez MC)	18 Karat	48	60RpCIrhpFyxXE8foFsFaL	Geld Gold Gras (Deluxe Edition)	2018-03-09	GANGSTA Rap	60RpCIrhpFyxXE8foFsFaL	0.82_0.782	10	-5.469	0	0.326	0.0315	0	0.118	0.608	144.962	198853	gangster rap	NA	NA	NA
6gBezoyVnuoGr1rkGHRX95	Brigada (Epilogue)	Alexey Shelygin	0	6gBezoyVnuoGr1rkGHRX95	Brigada (Soundtrack from the TV Series)	2003-11-17	RUSSIAN Gangster Rap	6gBezoyVnuoGr1rkGHRX95	0.346_0.384	9	-11.365	0	0.0337	0.746	0.97	0.109	0.412	77.435	81680	gangster rap	NA	NA	NA
02U7tu5WRzrzUPgWMAxiFK	Chiki	Seryoga	29	02U7tu5WRzrzUPgWMAxiFK	King Ring	2008-01-01	RUSSIAN Gangster Rap	02U7tu5WRzrzUPgWMAxiFK	0.711_0.721	1	-4.804	1	0.298	0.0359	0	0.479	0.628	78.613	158015	gangster rap	NA	NA	NA
4iZTKgbKY0eFANql05avMY	Bratva iv - Hololo	Tovaritch	42	4iZTKgbKY0eFANql05avMY	Bratva iv - Hololo	2019-08-27	RUSSIAN Gangster Rap	4iZTKgbKY0eFANql05avMY	0.734_0.706	0	-7.337	1Q	0.071	0.0876	0	0.159	0.44	150.076	198500	gangster rap	NA	NA	NA
5badBrcNvFub5If1Mz93uL	Tantas Veces	Aleman	47	5badBrcNvFub5If1Mz93uL	Tantas Veces	2017-10-25	Mexican Gangsta Rap	5badBrcNvFub5If1Mz93uL	0.703_0.848	0	-5.18	1	0.38	0.371	0	0.189	0.723	81.359	271667	gangster rap	NA	NA	NA
11DLmgnvdCJ0xMYp6r8Ja2	Alv la Policia	Remik Gonzalez	0	11DLmgnvdCJ0xMYp6r8Ja2	Rolando Hits	2016-11-25	Mexican Gangsta Rap	11DLmgnvdCJ0xMYp6r8Ja2	0.777_0.654	3	-6.517	0	0.101	0.028	0	0.212	0.942	78.006	201627	gangster rap	NA	NA	NA
1VRtV2JlMRo4ZrAyCKTb2v	M-E-X-I-C-O	C-Kan	48	1VRtV2JlMRo4ZrAyCKTb2v	Voy Por El Sueno de Muchos	2012-12-11	Mexican Gangsta Rap	1VRtV2JlMRo4ZrAyCKTb2v	0.654_0.817	10	-4.832	0	0.313	0.0228	0	0.216	0.86	174.055	272342	gangster rap	NA	NA	NA
7nJ40UNjFW1SD9jDMajM1H	Choleros	TREN LOKOTE	0	7nJ40UNjFW1SD9jDMajM1H	Choleros	2017-03-22	Mexican Gangsta Rap	7nJ40UNjFW1SD9jDMajM1H	0.783_0.714	6	-13.514	0Q	0.393	0.121	3.07e-05	0.369	0.762	79.982	202060	gangster rap	NA	NA	NA
5oYQ84f7jWY90pblm2XJAO	Hit Me	Molotov	60	5oYQ84f7jWY90pblm2XJAO	Dance And Dense Denso	2003-01-01	Mexican Gangsta Rap	5oYQ84f7jWY90pblm2XJAO	0.7_0.818	9	-7.623	0	0.0362	0.518	0.00018	0.288	0.442	90.041	256387	gangster rap	NA	NA	NA
2HOJ3zg25d5veWGlUe203L	Marijuano Locos (Stoned Raiders) - Spanish Edit	Cypress Hill	33	2HOJ3zg25d5veWGlUe203L	Los Grandes Exitos En Espanol	1999-10-07	Mexican Gangsta Rap	2HOJ3zg25d5veWGlUe203L	0.629_0.699	7	-8.118	1	0.514	0.355	0	0.364	0.508	181.518	178467	gangster rap	NA	NA	NA
4wseRLZqlHX0svfp0btZD5	Here Come the Horns	Delinquent Habits	43	4wseRLZqlHX0svfp0btZD5	Here Come The Horns	1998-08-26	Mexican Gangsta Rap	4wseRLZqlHX0svfp0btZD5	0.841_0.628	10	-7.773	0	0.085	0.00165	0.0445	0.276	0.556	102.008	246333	gangster rap	NA	NA	NA
6EoiDyFLeF4QX5IfFKXSYF	Tres Delinquentes - Radio	Delinquent Habits	4	6EoiDyFLeF4QX5IfFKXSYF	Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas	2013-06-21	Mexican Gangsta Rap	6EoiDyFLeF4QX5IfFKXSYF	0.826_0.698	11	-4.004	1	0.151	0.0177	0.00761	0.314	0.604	100.108	255693	gangster rap	NA	NA	NA
5qVF2rEf75oPrZHhmZmDKk	Return Of The Tres	Delinquent Habits	50	5qVF2rEf75oPrZHhmZmDKk	Merry Go Round	2001-01-01	Mexican Gangsta Rap	5qVF2rEf75oPrZHhmZmDKk	0.725_0.808	2	-6.843	1Q	0.0864	0.000101	0.000976	0.0893	0.539	100.578	254640	gangster rap	NA	NA	NA
4fIjxAZjZLcJNygHWsFrLl	Shed a Tear	Delinquent Habits	28	4fIjxAZjZLcJNygHWsFrLl	Here Come The Horns	1998-08-26	Mexican Gangsta Rap	4fIjxAZjZLcJNygHWsFrLl	0.821_0.778	9	-8.538	0	0.278	0.0194	0	0.181	0.322	90.017	261427	gangster rap	NA	NA	NA
1oF0YS90jzk4M4Qxdk0gho	The Kind	Delinquent Habits	19	1oF0YS90jzk4M4Qxdk0gho	Merry Go Round	2001-01-01	Mexican Gangsta Rap	1oF0YS90jzk4M4Qxdk0gho	0.692_0.84	1	-6.309	1	0.136	0.00908	6.99e-05	0.088	0.415	96.991	202933	gangster rap	NA	NA	NA
0iOsLardygHDqlTMExp9ak	Coronamos	Lito Kirino	0	0iOsLardygHDqlTMExp9ak	Coronamos	2016-04-13	Mexican Gangsta Rap	0iOsLardygHDqlTMExp9ak	0.709_0.617	10	-6.847	0Q	0.216	0.0936	0.0741	0.795	0.423	141.815	199602	gangster rap	NA	NA	NA
2pfJsufl4kJ0kMT5C1nlwj	Anda Y Ve Lo Dudo	Akwid	58	2pfJsufl4kJ0kMT5C1nlwj	Los Aguacates De Jilquilpan	2005-01-01	Mexican Gangsta Rap	2pfJsufl4kJ0kMT5C1nlwj	0.597_0.594	7	-7.282	0	0.398	0.0799	0	0.0938	0.37	180.119	292413	gangster rap	NA	NA	NA
6WunLSy2T9dGLdW30ibt8s	Por Tus Pujidos Nos Hallaron	Akwid	49	6WunLSy2T9dGLdW30ibt8s	Clasificado R - Directors Cut	2010-01-01	Mexican Gangsta Rap	6WunLSy2T9dGLdW30ibt8s	0.604_0.76	5	-4.173	1	0.392	0.0673	0	0.0697	0.919	204.957	221747	gangster rap	NA	NA	NA
4mqnIo3Yus6PL4S8P5t1MQ	Homegrizzlies	Homegrown Mafia	36	4mqnIo3Yus6PL4S8P5t1MQ	Homegrizzlies	2016-05-16	Mexican Gangsta Rap	4mqnIo3Yus6PL4S8P5t1MQ	0.643_0.707	7	-4.05	1	0.407	0.0278	0	0.286	0.646	174.179	236016	gangster rap	NA	NA	NA
4F5gOJZ0wHGK8rnd8jVUcz	Como Debe De	Remik Gonzalez	0	4F5gOJZ0wHGK8rnd8jVUcz	Grandes Exitos	2017-03-19	Mexican Gangsta Rap	4F5gOJZ0wHGK8rnd8jVUcz	0.588_0.804	4	-6.123	0	0.284	0.0515	0	0.672	0.851	160.078	229329	gangster rap	NA	NA	NA
5T8UclXfLOhYln4Q7GiQHU	La Feria Drogas y Muerte	Remik Gonzalez	0	5T8UclXfLOhYln4Q7GiQHU	High Con Class XIII	2017-05-17	Mexican Gangsta Rap	5T8UclXfLOhYln4Q7GiQHU	0.844_0.629	6	-8.583	0	0.504	0.318	0	0.0941	0.861	80.027	250541	gangster rap	NA	NA	NA
1pEMBjgNevArI6xnSKmLT9	Adictos Por R.a.P	Maniako	9	1pEMBjgNevArI6xnSKmLT9	Exitos, Vol. 2	2017-04-08	Mexican Gangsta Rap	1pEMBjgNevArI6xnSKmLT9	0.636_0.85	4	-5.448	0	0.503	0.201	0	0.648	0.879	154.057	190328	gangster rap	NA	NA	NA
0QY9hUVBMtftQ6pVP0KGqV	Carnales	KLOEF TJR	5	0QY9hUVBMtftQ6pVP0KGqV	Carnales	2016-11-29	Mexican Gangsta Rap	0QY9hUVBMtftQ6pVP0KGqV	0.813_0.647	8	-8.263	0	0.189	0.215	0	0.0405	0.832	82.017	193020	gangster rap	NA	NA	NA
17lCCiD4GknuLyXi8m1DV5	Tenemos Callo Amarillo	KLOEF TJR	11	17lCCiD4GknuLyXi8m1DV5	KLOEF TJR	2015	Mexican Gangsta Rap	17lCCiD4GknuLyXi8m1DV5	0.745_0.651	9	-7.94	0	0.374	0.182	0	0.128	0.696	164.023	213448	gangster rap	NA	NA	NA
1rd6O7sdQfKtBrnmeZQlRq	Andamos en el Vuelo	KLOEF TJR	4	1rd6O7sdQfKtBrnmeZQlRq	KLOEF TJR	2015	Mexican Gangsta Rap	1rd6O7sdQfKtBrnmeZQlRq	0.711_0.826	0	-3.371	1	0.123	0.297	0	0.272	0.649	87.023	246107	gangster rap	NA	NA	NA
2kZQOcg3c838TB1C90pvc8	Vida de Ghetto	KLOEF TJR	6	2kZQOcg3c838TB1C90pvc8	KLOEF TJR	2015	Mexican Gangsta Rap	2kZQOcg3c838TB1C90pvc8	0.705_0.834	8	-5.555	0	0.143	0.141	0	0.481	0.802	80.99	278377	gangster rap	NA	NA	NA
7qhVj3rxC6PWL97f7fBqGq	Aqui en la Calle	Berbal La 4 Verde	0	7qhVj3rxC6PWL97f7fBqGq	La 4 Verde & Rolando Hits: Exitos, Vol.1, 2 y 3	2016-10-18	Mexican Gangsta Rap	7qhVj3rxC6PWL97f7fBqGq	0.7_0.685	7	-7.177	1	0.0588	0.203	0	0.182	0.484	80	158694	gangster rap	NA	NA	NA
4qLbn0Vn0wXB6g7B0tOKy7	Nos Llaman Malandros	Berbal La 4 Verde	0	4qLbn0Vn0wXB6g7B0tOKy7	La 4 Verde & Rolando Hits: Exitos, Vol.1, 2 y 3	2016-10-18	Mexican Gangsta Rap	4qLbn0Vn0wXB6g7B0tOKy7	0.802_0.692	11	-6.722	0	0.236	0.209	0	0.0865	0.879	170.05	417254	gangster rap	NA	NA	NA
26ScWsyaN8pG45CcRQV4tz	La Vuelta al Mundo	Aczino	0	26ScWsyaN8pG45CcRQV4tz	Psicofonia	2013	Mexican Gangsta Rap	26ScWsyaN8pG45CcRQV4tz	0.542_0.752	9	-8.944	0	0.362	0.356	0	0.0415	0.593	87.276	279960	gangster rap	NA	NA	NA
1cucFzR8tzyEO1pxgPxYF9	Welcome to Guadalajara	Little el Crack	35	1cucFzR8tzyEO1pxgPxYF9	El Rompe Huesos	2016-08-05	Mexican Gangsta Rap	1cucFzR8tzyEO1pxgPxYF9	0.715_0.776	2	-5.266	1	0.349	0.117	0	0.127	0.804	173.063	251927	gangster rap	NA	NA	NA
05DOYX9MB5oUQbr6RPa6dH	Dejame Volar	Aleman	52	05DOYX9MB5oUQbr6RPa6dH	Pase de Abordar (Deluxe)	2015-03-15	Mexican Gangsta Rap	05DOYX9MB5oUQbr6RPa6dH	0.854_0.438	5	-11.475	0	0.489	0.511	0.00189	0.295	0.178	139.957	203964	gangster rap	NA	NA	NA
6bR8iWWmjxvkn8vbWSkebG	Mi Barrio	TREN LOKOTE	20	6bR8iWWmjxvkn8vbWSkebG	Mi Barrio	2017-05-09	Mexican Gangsta Rap	6bR8iWWmjxvkn8vbWSkebG	0.643_0.69	2	-14.584	1	0.231	0.0817	0.0057	0.246	0.759	79.98	223974	gangster rap	NA	NA	NA
2onVQGTfFV5bH8jyGP9yq8	Hola	Damaco	17	2onVQGTfFV5bH8jyGP9yq8	Hola	2016-11-29	Mexican Gangsta Rap	2onVQGTfFV5bH8jyGP9yq8	0.781_0.733	10	-6.479	0	0.115	0.281	0	0.108	0.563	131.974	217246	gangster rap	NA	NA	NA
3o8mSFsqG44paFc9iFJ3yd	Falsedades	Tres Coronas	42	3o8mSFsqG44paFc9iFJ3yd	Mix Tape	2005-04-12	Mexican Gangsta Rap	3o8mSFsqG44paFc9iFJ3yd	0.72_0.726	1	-4.719	1	0.144	0.0754	0	0.636	0.867	85.53	280674	gangster rap	NA	NA	NA
53dvB3Csl9Wk5EMmUPpL8Z	Gaminart	Crack Family	0	53dvB3Csl9Wk5EMmUPpL8Z	La Familia (Capitulo 1)	2010-10-12	Mexican Gangsta Rap	53dvB3Csl9Wk5EMmUPpL8Z	0.815_0.588	5	-8.046	1	0.0496	0.0209	0	0.153	0.682	93.004	312790	gangster rap	NA	NA	NA
7EuYb5wYgWhJIdzf38lebZ	Las Tetas D	Crack Family	0	7EuYb5wYgWhJIdzf38lebZ	Las Tetas de Mi Madre (Banda Sonora)	2015-11-05	Mexican Gangsta Rap	7EuYb5wYgWhJIdzf38lebZ	0.749_0.787	4	-7.61	0	0.26	0.281	0	0.172	0.876	88.94	214518	gangster rap	NA	NA	NA
1XeaBc0qxmiu1LdxIThsbf	Drogadicto en Serie	Crack Family	0	1XeaBc0qxmiu1LdxIThsbf	La Familia (Capitulo 1)	2010-10-12	Mexican Gangsta Rap	1XeaBc0qxmiu1LdxIThsbf	0.767_0.667	2	-8.165	1	0.322	0.278	0	0.109	0.858	94.341	206106	gangster rap	NA	NA	NA
5lxvAURhqgI1qrNmJHB69k	Shook Ones - Freestyle	Mobb Deep	46	5lxvAURhqgI1qrNmJHB69k	Free Agents	2003	Mexican Gangsta Rap	5lxvAURhqgI1qrNmJHB69k	0.676_0.857	1	-5.39	1	0.209	0.124	0.000243	0.345	0.538	94.031	130299	gangster rap	NA	NA	NA
6GUA71tYDtRw2odqa0rteC	Crealo Mi So	Cejaz Negraz	38	6GUA71tYDtRw2odqa0rteC	Buscando Millones	2010-02-02	Mexican Gangsta Rap	6GUA71tYDtRw2odqa0rteC	0.684_0.522	6	-11.249	0	0.347	0.111	0	0.138	0.666	89.929	228049	gangster rap	NA	NA	NA
1PRXZfUbOszL7rlHg1sZh5	Levantando Bandera	Remik Gonzalez	0	1PRXZfUbOszL7rlHg1sZh5	Rolando Hits	2016	Mexican Gangsta Rap	1PRXZfUbOszL7rlHg1sZh5	0.686_0.722	4	-6.351	0	0.26	0.201	0	0.48	0.84	83.98	246857	gangster rap	NA	NA	NA
1lGKVCGOgKSiDJbnvNUMyU	Aqui no dominas nada	W. Corona	45	1lGKVCGOgKSiDJbnvNUMyU	8 Diamantes	2014-09-05	Mexican Gangsta Rap	1lGKVCGOgKSiDJbnvNUMyU	0.761_0.791	1	-6.392	1	0.323	0.201	0	0.107	0.783	174.047	223970	gangster rap	NA	NA	NA
1WzGNtDrvt0fQ75gpr06m5	Pow Wow Wow	Aleman	24	1WzGNtDrvt0fQ75gpr06m5	Pow Wow Wow	2017-06-06	Mexican Gangsta Rap	1WzGNtDrvt0fQ75gpr06m5	0.748_0.655	9	-11.092	0	0.0522	0.0676	6.94e-06	0.367	0.734	83.028	187873	gangster rap	NA	NA	NA
6FXSKEJjf8N3tukavyd0RI	Relax	Remik Gonzalez	0	6FXSKEJjf8N3tukavyd0RI	Las Viejas Mas Buenas, Vol. 2	2017-10-13	Mexican Gangsta Rap	6FXSKEJjf8N3tukavyd0RI	0.794_0.641	4	-6.956	0	0.262	0.0918	9.03e-05	0.107	0.788	168.057	225280	gangster rap	NA	NA	NA
1SB2YU92hrqaxRvjISlHWk	Mi Clika La Rifa - Mas Locos que Simpaticos	El Pinche Mara	7	1SB2YU92hrqaxRvjISlHWk	Mas Locos Que Simpaticos	2016-02-18	Mexican Gangsta Rap	1SB2YU92hrqaxRvjISlHWk	0.57_0.652	0	-8.416	0	0.0477	0.0196	0	0.363	0.856	150.13	182328	gangster rap	NA	NA	NA
6IvOJYhT1frsjHtYQYHKhl	De la Cuna al Ataud	La Etnnia	39	6IvOJYhT1frsjHtYQYHKhl	Real	2004-07-02	Mexican Gangsta Rap	6IvOJYhT1frsjHtYQYHKhl	0.835_0.581	11	-6.192	1	0.17	0.2	0	0.0975	0.723	89.819	250987	gangster rap	NA	NA	NA
3zIWKwDZU8loj68URlEQAf	Carlitos Way	Asilo 38	32	3zIWKwDZU8loj68URlEQAf	La Hoguera	2001-06-01	Mexican Gangsta Rap	3zIWKwDZU8loj68URlEQAf	0.802_0.463	2	-10.604	1	0.184	0.328	0	0.0545	0.853	89.022	185053	gangster rap	NA	NA	NA
3dm3f4nyxuUH5KX6ZdR7nW	Enrredoz	Cejaz Negraz	39	3dm3f4nyxuUH5KX6ZdR7nW	Diamante de Mi Barrio Doble	2014-10-14	Mexican Gangsta Rap	3dm3f4nyxuUH5KX6ZdR7nW	0.719_0.548	1	-10.443	0	0.0911	0.555	0	0.0856	0.508	132.006	249507	gangster rap	NA	NA	NA
5R5ZrfJo1M67NAamKMIVto	Mi Familia	Aerophon	0	5R5ZrfJo1M67NAamKMIVto	Expreso Aerophon	2012-12-12	Mexican Gangsta Rap	5R5ZrfJo1M67NAamKMIVto	0.551_0.831	6	-4.598	0Q	0.364	0.286	0	0.316	0.897	172.401	313234	gangster rap	NA	NA	NA
3rFQdyT9s0sg1zEaYQmJ45	Deja	Ali Aka Mind	42	3rFQdyT9s0sg1zEaYQmJ45	Mestizo	2014-10-04	Mexican Gangsta Rap	3rFQdyT9s0sg1zEaYQmJ45	0.463_0.694	1	-5.755	0	0.229	0.257	0	0.0734	0.438	184.438	211182	gangster rap	NA	NA	NA
