track_id	TTrack_nameff5	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	pop	rap	rock	r&b	edm
4lLAb7SzLQp0FpSUIqZJdQ	Infinite High	Panama Wedding	0	4lLAb7SzLQp0FpSUIqZJdQ	Into Focus EP	2015-11-06	Indie Poptimism	4lLAb7SzLQp0FpSUIqZJdQ	0.606_0.877	11	-6.725	1	0.0554	0.085	6.07e-06	0.26	0.876	167.848	190280	indie poptimism	NA	NA	NA	NA
4EaO2XR7gWaHq8DW7nu1iY	Paris	Magic Man	53	4EaO2XR7gWaHq8DW7nu1iY	Before the Waves	2014-07-07	Indie Poptimism	4EaO2XR7gWaHq8DW7nu1iY	0.472_0.881	2	-5.252	1	0.0524	0.0876	0	0.0698	0.502	178.858	232747	indie poptimism	NA	NA	NA	NA
4yNoaxUJjnP50AXYoAZx4S	Emotional	Flux Pavilion	55	4yNoaxUJjnP50AXYoAZx4S	Tesla	2015-09-18	Indie Poptimism	4yNoaxUJjnP50AXYoAZx4S	0.493_0.865	11	-4.672	0T	0.0609	0.00272	0.276	0.107	0.43	150.003	235276	indie poptimism	NA	NA	NA	NA
09dUClsKgQ2uyonfqJqeCB	Youth (Qrion Remix) [feat. Satica]	Manila Killa	9	09dUClsKgQ2uyonfqJqeCB	Youth (Qrion Remix) [feat. Satica]	2016-07-19	Indie Poptimism	09dUClsKgQ2uyonfqJqeCB	0.617_0.723	7	-2.394	0	0.0342	0.149	1.29e-06	0.133	0.236	95	266790	indie poptimism	NA	NA	NA	NA
4tTFMLph2GZzgDCMbnKJZG	Visions	Danrell	37	4tTFMLph2GZzgDCMbnKJZG	Visions	2017-02-20	Indie Poptimism	4tTFMLph2GZzgDCMbnKJZG	0.655_0.795	7	-3.225	0	0.149	0.233	0.0018	0.149	0.266	180.056	235333	indie poptimism	NA	NA	NA	NA
1NpW5kyvO4XrNJ3rnfcNy3	Wild Ones (feat. Sia)	Flo Rida	76	1NpW5kyvO4XrNJ3rnfcNy3	Wild Ones	2012-06-22	Indie Poptimism	1NpW5kyvO4XrNJ3rnfcNy3	0.608_0.86	5	-5.324	0	0.0554	0.0991	0	0.262	0.437	127.075	232947	indie poptimism	NA	NA	NA	NA
7aJMDBKnBkU4CTGqnMQpuz	Real Life - Ossian Remix	Mako	16	7aJMDBKnBkU4CTGqnMQpuz	Real Life (Ossian Remix)	2017-04-14	Indie Poptimism	7aJMDBKnBkU4CTGqnMQpuz	0.67_0.825	5	-5.419	1	0.0306	0.0524	0.00364	0.105	0.611	99.99	236379	indie poptimism	NA	NA	NA	NA
60wwxj6Dd9NJlirf84wr2c	Clarity	Zedd	74	60wwxj6Dd9NJlirf84wr2c	Clarity	2012-01-01	Indie Poptimism	60wwxj6Dd9NJlirf84wr2c	0.509_0.781	8	-3.48	1	0.072	0.0398	0	0.0749	0.176	128	271427	indie poptimism	NA	NA	NA	NA
1dFkD1JfRMzwO6hwUsE8aS	Spectrum	Zedd	62	1dFkD1JfRMzwO6hwUsE8aS	Clarity	2012-01-01	Indie Poptimism	1dFkD1JfRMzwO6hwUsE8aS	0.609_0.801	0	-4.417	0	0.034	0.0137	7.00506762641017	0.127	0.407	129.99	243413	indie poptimism	NA	NA	NA	NA
6OtCIsQZ64Vs1EbzztvAv4	Good Life	OneRepublic	70	6OtCIsQZ64Vs1EbzztvAv4	Waking Up	2009-01-01	Indie Poptimism	6OtCIsQZ64Vs1EbzztvAv4	0.634_0.69	6	-7.804	1	0.052	0.0771	0	0.132	0.645	94.988	253307	indie poptimism	NA	NA	NA	NA
5oBzet0pFpm9tEz5pUmdK1	Chandelier (feat. Lauriana Mae)	B.o.B	40	5oBzet0pFpm9tEz5pUmdK1	Strange Clouds	2012-04-27	Indie Poptimism	5oBzet0pFpm9tEz5pUmdK1	0.701_0.75	1	-4.622	0	0.0456	0.011	0.000199	0.125	0.568	113.473	240080	indie poptimism	NA	NA	NA	NA
5qIn4pLKtgx600opXJnNLd	Head in the Clouds	Bohdi	27	5qIn4pLKtgx600opXJnNLd	Head in the Clouds	2017-03-30	Indie Poptimism	5qIn4pLKtgx600opXJnNLd	0.77_0.621	0	-9.559	1	0.0495	0.618	4.77e-06	0.0952	0.899	95.051	163973	indie poptimism	NA	NA	NA	NA
39yDIZ5WpcwkFyjpO8SN1d	Real Slow	Miami Horror	26	39yDIZ5WpcwkFyjpO8SN1d	All Possible Futures	2015-04-07	Indie Poptimism	39yDIZ5WpcwkFyjpO8SN1d	0.618_0.841	11	-5.108	0	0.0271	0.107	0.0165	0.242	0.356	106.997	286733	indie poptimism	NA	NA	NA	NA
0viHtyuhVNnkIACRjh08N4	Recognize (feat. Ashe)	Win and Woo	37	0viHtyuhVNnkIACRjh08N4	Recognize (feat. Ashe)	2016-09-01	Indie Poptimism	0viHtyuhVNnkIACRjh08N4	0.628_0.681	9	-4.875	0	0.0545	0.00305	6.52e-06	0.675	0.35	104.997	197900	indie poptimism	NA	NA	NA	NA
4IoYz8XqqdowINzfRrFnhi	You Found Me	The Fray	74	4IoYz8XqqdowINzfRrFnhi	The Fray	2009-01-30	Indie Poptimism	4IoYz8XqqdowINzfRrFnhi	0.338_0.803	8	-5.412	0	0.0413	0.0187	0	0.136	0.4	151.994	241853	indie poptimism	NA	NA	NA	NA
36fRbuu9QkKVDR1j7jTI2U	Good Nights (feat. Mascolo)	Whethan	53	36fRbuu9QkKVDR1j7jTI2U	Good Nights (feat. Mascolo)	2017-06-27	Indie Poptimism	36fRbuu9QkKVDR1j7jTI2U	0.849_0.483	6	-7.114	0	0.291	0.443	0.000141	0.0786	0.282	101.015	165618	indie poptimism	NA	NA	NA	NA
5j4mKTvOu0cr4cooq57sm3	Where I Wanna Be	A R I Z O N A	54	5j4mKTvOu0cr4cooq57sm3	GALLERY	2017-05-19	Indie Poptimism	5j4mKTvOu0cr4cooq57sm3	0.68_0.798	3	-4.978	1	0.116	0.0929	0	0.0746	0.594	116.989	186800	indie poptimism	NA	NA	NA	NA
7vLeZPIeblZLz04hLRRAES	Cameras	Matt and Kim	45	7vLeZPIeblZLz04hLRRAES	Sidewalks	2010-11-02	Indie Poptimism	7vLeZPIeblZLz04hLRRAES	0.549_0.882	7	-4.911	1	0.0505	0.0825	3.09749015993439	0.372	0.645	169.994	212560	indie poptimism	NA	NA	NA	NA
4eucKRPayKSzwxaOOGfhye	Overexposed	Matt and Kim	32	4eucKRPayKSzwxaOOGfhye	Lightning	2012-10-02	Indie Poptimism	4eucKRPayKSzwxaOOGfhye	0.619_0.835	0	-6.192	1	0.04	0.00101	1.08e-06	0.318	0.37	100.5	166467	indie poptimism	NA	NA	NA	NA
7oeidbRS7GmtiTHY99I7uA	Thursday	Lostboycrow	10	7oeidbRS7GmtiTHY99I7uA	Thursday	2016-05-12	Indie Poptimism	7oeidbRS7GmtiTHY99I7uA	0.655_0.715	7	-5.504	1	0.183	0.145	0	0.357	0.609	100.055	185045	indie poptimism	NA	NA	NA	NA
1808VWtrx9NdT5fCHDMC7t	Slow Mo - Felix Palmqvist Remix	The Spacies	0	1808VWtrx9NdT5fCHDMC7t	Slow Mo (Felix Palmqvist)	2016-10-25	Indie Poptimism	1808VWtrx9NdT5fCHDMC7t	0.513_0.799	4	-3.299	1	0.037	0.387	0	0.109	0.348	142.004	202000	indie poptimism	NA	NA	NA	NA
0owbFAS9rCBSqJYly3fMbE	The Things You Do	Griffin Stoller	40	0owbFAS9rCBSqJYly3fMbE	The Things You Do	2017-01-23	Indie Poptimism	0owbFAS9rCBSqJYly3fMbE	0.684_0.631	0	-6.746	0	0.0378	0.306	4.97e-05	0.103	0.528	91.958	172174	indie poptimism	NA	NA	NA	NA
1F2HXIJrE2Xn81OzT2zZvW	Unforgettable	French Montana	14	1F2HXIJrE2Xn81OzT2zZvW	Unforgettable	2017	Indie Poptimism	1F2HXIJrE2Xn81OzT2zZvW	0.726_0.769	6	-5.043	1	0.123	0.0293	0.0101	0.104	0.733	97.985	233833	indie poptimism	NA	NA	NA	NA
1PT03zQv9YRAYFt8BzgiSS	Gotta Push On	GRiZ	45	1PT03zQv9YRAYFt8BzgiSS	Good Will Prevail	2016-09-23	Indie Poptimism	1PT03zQv9YRAYFt8BzgiSS	0.554_0.528	9	-6.912	1	0.0501	0.00664	0.0817	0.211	0.44	149.86	273918	indie poptimism	NA	NA	NA	NA
5Kn5DgKUYMmSWpD6XTVtww	Wicked	GRiZ	42	5Kn5DgKUYMmSWpD6XTVtww	Good Will Prevail	2016-09-23	Indie Poptimism	5Kn5DgKUYMmSWpD6XTVtww	0.474_0.749	10	-5.113	0	0.0363	0.00645	7.41e-05	0.0642	0.1	121.969	354286	indie poptimism	NA	NA	NA	NA
6U2vGiMNVhJiJqxrlu18uV	Get Down	GRiZ	38	6U2vGiMNVhJiJqxrlu18uV	Say It Loud	2015-03-31	Indie Poptimism	6U2vGiMNVhJiJqxrlu18uV	0.708_0.887	1	-5.751	0T	0.0837	0.00167	0.291	0.129	0.811	110.046	334563	indie poptimism	NA	NA	NA	NA
4iAPzwWnP0HMJvcUez7ljC	Palace - Justin Caruso Remix	Hayley Kiyoko	32	4iAPzwWnP0HMJvcUez7ljC	Palace (Justin Caruso Remix)	2017-02-17	Indie Poptimism	4iAPzwWnP0HMJvcUez7ljC	0.54_0.916	0	-2.458	1	0.0418	0.0221	4.66e-05	0.18	0.718	94.044	245106	indie poptimism	NA	NA	NA	NA
3GmCb7uc8HnCdq0wGozVw2	The Coast (feat. Jvzel)	Far East Movement	40	3GmCb7uc8HnCdq0wGozVw2	The Coast (feat. Jvzel)	2016-07-22	Indie Poptimism	3GmCb7uc8HnCdq0wGozVw2	0.543_0.78	7	-5.726	1	0.102	0.0124	5.12e-06	0.171	0.67	84.012	213500	indie poptimism	NA	NA	NA	NA
3wKLgtriaPGVW9A3AoRE9l	Awake	ayokay	43	3wKLgtriaPGVW9A3AoRE9l	4ft to Infinity - EP	2016-10-07	Indie Poptimism	3wKLgtriaPGVW9A3AoRE9l	0.422_0.644	11	-7.222	1	0.0354	0.253	0.00243	0.0823	0.145	92.973	226813	indie poptimism	NA	NA	NA	NA
6gFSHnsWpiFYt0ApYi4EjM	Strong	Dropout	30	6gFSHnsWpiFYt0ApYi4EjM	Strong	2016-06-11	Indie Poptimism	6gFSHnsWpiFYt0ApYi4EjM	0.571_0.778	1	-3.721	0T	0.124	0.37	9.81e-06	0.143	0.443	119.972	239000	indie poptimism	NA	NA	NA	NA
2AVL6hxC2kgvGb3CFKiqWJ	Show Me The Way	Penguin Prison	43	2AVL6hxC2kgvGb3CFKiqWJ	Lost In New York	2015-05-01	Indie Poptimism	2AVL6hxC2kgvGb3CFKiqWJ	0.772_0.687	2	-6.451	1	0.0438	0.122	0.00613	0.14	0.843	120.018	226907	indie poptimism	NA	NA	NA	NA
2JQm8NNpFkwvhuKH3yhuC9	Loud Places (feat. Romy)	Jamie xx	57	2JQm8NNpFkwvhuKH3yhuC9	In Colour	2015-06-02	Indie Poptimism	2JQm8NNpFkwvhuKH3yhuC9	0.646_0.625	8	-10.75	0	0.0422	0.00432	0.291	0.119	0.186	109.019	283067	indie poptimism	NA	NA	NA	NA
74tsW4h0WDYRpfD19gc10W	Faded - ODESZA Remix	ZHU	54	74tsW4h0WDYRpfD19gc10W	Faded (The Remixes)	2014-09-15	Indie Poptimism	74tsW4h0WDYRpfD19gc10W	0.746_0.67	0	-5.072	1	0.0594	0.0408	0.194	0.133	0.629	125.016	238640	indie poptimism	NA	NA	NA	NA
42xDAj5qNVFcxciJP3hSJd	Get Free	Major Lazer	2	42xDAj5qNVFcxciJP3hSJd	Free the Universe (Extended Version)	2013-04-16	Indie Poptimism	42xDAj5qNVFcxciJP3hSJd	0.612_0.657	11	-6.971	0	0.0454	0.103	0.124	0.131	0.767	87.94	289973	indie poptimism	NA	NA	NA	NA
1ceGzdrIE39uWWSoueBIRV	Do Ya?	NVDES	17	1ceGzdrIE39uWWSoueBIRV	Do You Think About Me	2017-07-20	Indie Poptimism	1ceGzdrIE39uWWSoueBIRV	0.642_0.758	3	-6.572	0	0.141	0.134	0.00762	0.272	0.344	125.965	216257	indie poptimism	NA	NA	NA	NA
4jmADw2rRriDjzSruTySZ7	Swimming In The Flood	Passion Pit	43	4jmADw2rRriDjzSruTySZ7	Manners	2009	Indie Poptimism	4jmADw2rRriDjzSruTySZ7	0.553_0.763	0	-5.026	1	0.0299	0.00375	0.000939	0.676	0.457	98.022	297613	indie poptimism	NA	NA	NA	NA
5RoIXwyTCdyUjpMMkk4uPd	Sweet Disposition	The Temper Trap	64	5RoIXwyTCdyUjpMMkk4uPd	Conditions	2009-03-24	Indie Poptimism	5RoIXwyTCdyUjpMMkk4uPd	0.531_0.821	2	-6.812	1T	0.0439	0.0701	4.86122763657477	0.124	0.34	129.139	230800	indie poptimism	NA	NA	NA	NA
0qDBPHQA0z1quCSeqQrbzn	Wolves	Digitalism	41	0qDBPHQA0z1quCSeqQrbzn	Wolves	2014-05-06	Indie Poptimism	0qDBPHQA0z1quCSeqQrbzn	0.607_0.763	6	-4.618	0	0.0371	0.00826	0	0.218	0.632	128.957	190777	indie poptimism	NA	NA	NA	NA
2KlZexJjJPuNWcN5uAG1GU	Gold (feat. Yuna)	Adventure Club	1	2KlZexJjJPuNWcN5uAG1GU	Calling All Heroes - EP	2013-10-22	Indie Poptimism	2KlZexJjJPuNWcN5uAG1GU	0.479_0.675	9	-4.893	0	0.0413	0.0319	0.00536	0.128	0.189	145.022	257045	indie poptimism	NA	NA	NA	NA
7fGxqyHFmWrs3GhpwSht4H	Fever	RAC	31	7fGxqyHFmWrs3GhpwSht4H	EGO	2017-07-13	Indie Poptimism	7fGxqyHFmWrs3GhpwSht4H	0.485_0.659	5	-5.83	1	0.0293	0.148	0.00295	0.171	0.121	85.996	313000	indie poptimism	NA	NA	NA	NA
3EADyGIBYk9m26FABcv18T	Closer - Speaker of the House Remix	Elephante	0	3EADyGIBYk9m26FABcv18T	I Am The Elephante Remixes	2016-12-14	Indie Poptimism	3EADyGIBYk9m26FABcv18T	0.696_0.784	11	-7.2	0	0.071	0.216	0.00108	0.417	0.276	111.985	245357	indie poptimism	NA	NA	NA	NA
1RmPi2rBbY6pB97UDbsjeq	Vibes	Griffin Stoller	42	1RmPi2rBbY6pB97UDbsjeq	Vibes	2017-06-14	Indie Poptimism	1RmPi2rBbY6pB97UDbsjeq	0.619_0.761	1	-6.37	0	0.224	0.369	6.04e-06	0.0808	0.314	150.844	171656	indie poptimism	NA	NA	NA	NA
7qoR80YEhHwOuKx075tuUu	Million Bucks - Violet Days Remix	Smallpools	26	7qoR80YEhHwOuKx075tuUu	Million Bucks (Violet Days Remix)	2017-10-27	Indie Poptimism	7qoR80YEhHwOuKx075tuUu	0.636_0.608	1	-6.732	0	0.0592	0.0072	2.48690585128497	0.108	0.487	100.048	209287	indie poptimism	NA	NA	NA	NA
0KnzZd9FaVOKtOkzSvOivN	Handful Of Gold	CAZZETTE	32	0KnzZd9FaVOKtOkzSvOivN	Handful Of Gold	2017-04-14	Indie Poptimism	0KnzZd9FaVOKtOkzSvOivN	0.643_0.639	1	-6.433	1	0.0264	0.0477	0.00606	0.15	0.166	100.038	206735	indie poptimism	NA	NA	NA	NA
6QZtmgaUkxWk3Rlq3Upll6	$Dreams	Max Frost	43	6QZtmgaUkxWk3Rlq3Upll6	Intoxication	2015-09-25	Indie Poptimism	6QZtmgaUkxWk3Rlq3Upll6	0.8_0.626	7	-6.043	1	0.0482	0.0194	0.00416	0.103	0.792	106.974	214080	indie poptimism	NA	NA	NA	NA
0xLb9aKxyObbRgMnfW7bvB	emotion	lovelytheband	35	0xLb9aKxyObbRgMnfW7bvB	everything i could never say...	2017-09-22	Indie Poptimism	0xLb9aKxyObbRgMnfW7bvB	0.673_0.774	9	-6.708	0	0.0417	0.00828	1.74742927129846	0.0649	0.662	133.023	219474	indie poptimism	NA	NA	NA	NA
7pd0EjaK0m2Er7fEsOzruu	I Know	Bayonne	0	7pd0EjaK0m2Er7fEsOzruu	I Know	2017-10-26	Indie Poptimism	7pd0EjaK0m2Er7fEsOzruu	0.706_0.687	0	-8.84	1	0.0327	0.826	0.901	0.177	0.724	137.003	264061	indie poptimism	NA	NA	NA	NA
0KE8xLEPrhrvc02uW1JMhv	Magic	Vacation Manor	0	0KE8xLEPrhrvc02uW1JMhv	Girl, Say	2016-04-23	Indie Poptimism	0KE8xLEPrhrvc02uW1JMhv	0.565_0.772	7	-5.626	1	0.0312	0.111	0.000101	0.155	0.509	126.993	279560	indie poptimism	NA	NA	NA	NA
70Wsfvr0gJmTzHPSnJyJJE	One In A Million	Apollo LTD	0	70Wsfvr0gJmTzHPSnJyJJE	One In A Million	2017-08-25	Indie Poptimism	70Wsfvr0gJmTzHPSnJyJJE	0.612_0.822	11	-4.968	0	0.034	0.000353	7.06e-05	0.0914	0.858	130.054	214990	indie poptimism	NA	NA	NA	NA
0Iwfj80A8KoGOh5XSFF87m	Avalon	KYOTI	8	0Iwfj80A8KoGOh5XSFF87m	Avalon	2017-11-22	Indie Poptimism	0Iwfj80A8KoGOh5XSFF87m	0.637_0.858	11	-5.513	0	0.0795	0.378	0.00204	0.242	0.787	149.938	235172	indie poptimism	NA	NA	NA	NA
0aCI9tg8Pb9l1uoOPk9R8n	Love Like Mine	Miami Horror	0	0aCI9tg8Pb9l1uoOPk9R8n	All Possible Futures	2015-04-07	Indie Poptimism	0aCI9tg8Pb9l1uoOPk9R8n	0.663_0.938	7	-2.175	1T	0.0539	0.0604	0.000144	0.0442	0.793	117.985	250653	indie poptimism	NA	NA	NA	NA
5ZmQEfpxN3WYJgfkU5z5WA	When It Was Now	Atlas Genius	25	5ZmQEfpxN3WYJgfkU5z5WA	When It Was Now (Deluxe Version)	2013-02-19	Indie Poptimism	5ZmQEfpxN3WYJgfkU5z5WA	0.662_0.917	9	-4.308	0	0.0403	0.00811	0	0.0704	0.846	141.952	209707	indie poptimism	NA	NA	NA	NA
67d8DiMwQJLwPRdKhVjmS4	Tease	Ralph	35	67d8DiMwQJLwPRdKhVjmS4	Tease	2017-02-15	Indie Poptimism	67d8DiMwQJLwPRdKhVjmS4	0.68_0.804	7	-5.076	1	0.0288	0.155	0.00331	0.275	0.623	130.073	211233	indie poptimism	NA	NA	NA	NA
0ltO5bci13M68sTnEctBxR	love somebody like you	joan	58	0ltO5bci13M68sTnEctBxR	love somebody like you	2017-07-25	Indie Poptimism	0ltO5bci13M68sTnEctBxR	0.577_0.854	7	-3.754	1T	0.0473	0.0596	2.69e-05	0.205	0.336	94.999	227631	indie poptimism	NA	NA	NA	NA
6IAOkZxfTzpRDL0nAAynjq	Breaks	Goldroom	0	6IAOkZxfTzpRDL0nAAynjq	West Of The West	2016-09-23	Indie Poptimism	6IAOkZxfTzpRDL0nAAynjq	0.573_0.733	4	-5.799	0T	0.0269	0.0106	0.00069	0.121	0.304	107.975	229827	indie poptimism	NA	NA	NA	NA
0gTAcOg1yS6KY3eMaYlpKg	Supernatural	Apollo LTD	0	0gTAcOg1yS6KY3eMaYlpKg	Out Of Body	2018-03-09	Indie Poptimism	0gTAcOg1yS6KY3eMaYlpKg	0.619_0.94	2	-5.359	1	0.0637	0.00107	2.85e-05	0.0805	0.743	119.994	213400	indie poptimism	NA	NA	NA	NA
7soA3JDXGprclB4x98xp2X	Stuck	The Aces	36	7soA3JDXGprclB4x98xp2X	Stuck	2016-05-17	Indie Poptimism	7soA3JDXGprclB4x98xp2X	0.721_0.746	6	-4.247	0	0.0317	0.0114	0.0952	0.0844	0.705	124.968	206467	indie poptimism	NA	NA	NA	NA
3oCI9IEwKLMMBo8d9Rjw1z	Get Me Off	Crush Club	12	3oCI9IEwKLMMBo8d9Rjw1z	Get Me Off	2016-09-09	Indie Poptimism	3oCI9IEwKLMMBo8d9Rjw1z	0.821_0.885	5	-4.867	1T	0.0527	0.0014	0.00031	0.19	0.87	109.998	240000	indie poptimism	NA	NA	NA	NA
4FI6qJdZGN83WyOnvDON8Q	Got My Love (feat. Lyon Hart)	Sam Padrul	35	4FI6qJdZGN83WyOnvDON8Q	Got My Love (feat. Lyon Hart)	2017-01-02	Indie Poptimism	4FI6qJdZGN83WyOnvDON8Q	0.695_0.809	1	-5.141	1	0.0413	0.0645	0	0.0531	0.434	119.971	243841	indie poptimism	NA	NA	NA	NA
0XYvHhtD8ONs8Kqzx7D1On	Touch	Great Good Fine Ok	30	0XYvHhtD8ONs8Kqzx7D1On	Touch	2018-07-13	Indie Poptimism	0XYvHhtD8ONs8Kqzx7D1On	0.701_0.7	8	-6.634	1	0.0766	0.36	2.87e-05	0.165	0.432	99.954	218670	indie poptimism	NA	NA	NA	NA
70hvCk6sUutFjKA1Y4W1mc	take me on	joan	9	70hvCk6sUutFjKA1Y4W1mc	take me on	2017-01-24	Indie Poptimism	70hvCk6sUutFjKA1Y4W1mc	0.592_0.693	7	-4.934	0	0.0395	0.397	2.87e-05	0.242	0.255	120.076	210840	indie poptimism	NA	NA	NA	NA
3n0VgOwlCp8cdSWqN9GnwZ	Fading	Vacation Manor	3	3n0VgOwlCp8cdSWqN9GnwZ	Fading	2017-09-29	Indie Poptimism	3n0VgOwlCp8cdSWqN9GnwZ	0.496_0.79	9	-5.162	1	0.0412	0.000448	1.01e-05	0.316	0.58	152.102	202581	indie poptimism	NA	NA	NA	NA
1YItRRQXVa3GtFSZ0RmgXA	Goodbyes (feat. Method Man)	The Knocks	40	1YItRRQXVa3GtFSZ0RmgXA	Goodbyes (feat. Method Man)	2018-08-17	Indie Poptimism	1YItRRQXVa3GtFSZ0RmgXA	0.701_0.766	10	-4.829	0	0.161	0.00989	0.000611	0.346	0.308	106.99	201006	indie poptimism	NA	NA	NA	NA
6v0LVhxY8pgqhbsyPNFjg7	Weather	Ralph	31	6v0LVhxY8pgqhbsyPNFjg7	Weather	2018-08-22	Indie Poptimism	6v0LVhxY8pgqhbsyPNFjg7	0.781_0.578	8	-6.928	0	0.0397	0.118	0	0.129	0.517	113.978	201551	indie poptimism	NA	NA	NA	NA
4dEZbrokJ8lgNyrdL9ZTe8	Man That I Used To Know	Apollo LTD	0	4dEZbrokJ8lgNyrdL9ZTe8	Out Of Body	2018-03-09	Indie Poptimism	4dEZbrokJ8lgNyrdL9ZTe8	0.642_0.887	0	-4.985	1T	0.0418	0.000404	0.00153	0.111	0.536	120.023	224440	indie poptimism	NA	NA	NA	NA
7lWbWrW0wV4MB3zo06FkyX	Easy	Great Good Fine Ok	32	7lWbWrW0wV4MB3zo06FkyX	Easy	2018-10-12	Indie Poptimism	7lWbWrW0wV4MB3zo06FkyX	0.847_0.703	6	-4.434	1	0.0746	0.355	3.95e-05	0.0938	0.777	112.045	184141	indie poptimism	NA	NA	NA	NA
6mQpBTqZ2Q10lJmds8niP7	Dive In	kwassa	0	6mQpBTqZ2Q10lJmds8niP7	Dive In	2017-03-03	Indie Poptimism	6mQpBTqZ2Q10lJmds8niP7	0.708_0.78	8	-8.377	1	0.0585	0.248	0.0101	0.107	0.619	104.973	200637	indie poptimism	NA	NA	NA	NA
4ExbAn6QFTRUxml2SDVUBa	Skylines	Glades	16	4ExbAn6QFTRUxml2SDVUBa	Skylines	2016-10-14	Indie Poptimism	4ExbAn6QFTRUxml2SDVUBa	0.628_0.84	11	-5.336	1	0.0418	0.00883	3.53e-05	0.14	0.455	95.013	206773	indie poptimism	NA	NA	NA	NA
1lvWhdFZyTkdnUBYpUE3e9	Beat Of My Drum	POWERS	51	1lvWhdFZyTkdnUBYpUE3e9	Legendary	2015-10-16	Indie Poptimism	1lvWhdFZyTkdnUBYpUE3e9	0.777_0.898	6	-2.483	0	0.0656	0.0661	4.09e-06	0.0926	0.928	120.027	206280	indie poptimism	NA	NA	NA	NA
1Qz1BjKg0fgwSZQXYgyZR9	Sky	XY&O	18	1Qz1BjKg0fgwSZQXYgyZR9	Powder Rooms, Vol. 1	2017-09-15	Indie Poptimism	1Qz1BjKg0fgwSZQXYgyZR9	0.723_0.817	9	-5.847	0	0.0467	0.114	0.00801	0.0941	0.84	100.03	214476	indie poptimism	NA	NA	NA	NA
6tucelGpAWEAYMUhbND0TO	Echo	Foreign Air	45	6tucelGpAWEAYMUhbND0TO	Echo	2016-08-26	Indie Poptimism	6tucelGpAWEAYMUhbND0TO	0.619_0.805	7	-6.643	1	0.034	0.0223	0.000586	0.0838	0.45	101.989	220747	indie poptimism	NA	NA	NA	NA
2HSg1bU4ZmlVbhyYZ8YdyE	Love Like Waves	Friendly Fires	46	2HSg1bU4ZmlVbhyYZ8YdyE	Love Like Waves	2018-04-05	Indie Poptimism	2HSg1bU4ZmlVbhyYZ8YdyE	0.647_0.86	11	-5.765	1T	0.0433	0.0133	0.00016	0.136	0.785	117.97	270507	indie poptimism	NA	NA	NA	NA
1Wm8n5eQpDaOk2eQjf8ENd	home ft. WALK THE MOON	morgxn	56	1Wm8n5eQpDaOk2eQjf8ENd	home ft. WALK THE MOON	2018-09-21	Indie Poptimism	1Wm8n5eQpDaOk2eQjf8ENd	0.665_0.709	11	-3.643	1	0.037	0.0371	0	0.323	0.841	100.001	205049	indie poptimism	NA	NA	NA	NA
3evL7OEc73Z1hlFSaZkNpo	Primadonna	Skogsra	34	3evL7OEc73Z1hlFSaZkNpo	Primadonna	2013-12-22	Indie Poptimism	3evL7OEc73Z1hlFSaZkNpo	0.577_0.879	3	-4.889	1	0.0463	0.561	0.869	0.0883	0.769	98.094	278571	indie poptimism	NA	NA	NA	NA
7JcNSQXmd242QV2GYKeMQ4	Takes A Little Time	Zac Samuel	38	7JcNSQXmd242QV2GYKeMQ4	Takes A Little Time	2017-03-24	Indie Poptimism	7JcNSQXmd242QV2GYKeMQ4	0.681_0.783	7	-5.986	1	0.034	0.132	0.0112	0.156	0.756	117.985	203539	indie poptimism	NA	NA	NA	NA
7vAVuNs41gDdzfSiMEtJ41	Wasted Thunder	Hotel Apache	26	7vAVuNs41gDdzfSiMEtJ41	Wasted Thunder	2017-09-22	Indie Poptimism	7vAVuNs41gDdzfSiMEtJ41	0.763_0.925	10	-3.073	0	0.104	0.0123	1.77e-06	0.0857	0.876	111.979	165000	indie poptimism	NA	NA	NA	NA
7qIICzwgm3eu1Ic3ufPGJf	Thick And Thin	LANY	5	7qIICzwgm3eu1Ic3ufPGJf	TAT / IDWLYA / TTT	2018-09-12	Indie Poptimism	7qIICzwgm3eu1Ic3ufPGJf	0.686_0.564	5	-6.063	0T	0.03	0.0599	0	0.0914	0.266	99.968	212429	indie poptimism	NA	NA	NA	NA
7jGa11njc3FnVpO6QxGZKz	Like It Or Not (feat. joan) (feat. joan)	EMBRZ	36	7jGa11njc3FnVpO6QxGZKz	Like It Or Not (feat. joan) (feat. joan)	2018-06-08	Indie Poptimism	7jGa11njc3FnVpO6QxGZKz	0.636_0.648	8	-8.1	1	0.0363	0.0882	9.92e-05	0.0876	0.349	92.949	189355	indie poptimism	NA	NA	NA	NA
4QfrbKEYdcnsprpRg0VYQP	Atypical	Manila Killa	35	4QfrbKEYdcnsprpRg0VYQP	1993	75-02-22	Indie Poptimism	4QfrbKEYdcnsprpRg0VYQP	0.751_0.775	11	-3.869	0	0.0777	0.174	4.24e-05	0.143	0.373	115.99	178865	indie poptimism	NA	NA	NA	NA
1JzxgZWVwxajO5txHJSVfY	Meant To Be	Robotaki	24	1JzxgZWVwxajO5txHJSVfY	Meant To Be	75-03-01	Indie Poptimism	1JzxgZWVwxajO5txHJSVfY	0.668_0.653	0	-6.361	1	0.0972	0.0123	0.00323	0.269	0.49	119.926	219735	indie poptimism	NA	NA	NA	NA
